event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000269--4014745f93--7:116:1000103,00000269--4014745f93--7,116,502447078071,1000103,R1_STABLE_GROUP_REP_CHANGE,114|154,114|154,154,114,1,0,-1.25,0.15625,1.25,1.25,0.15625,1.25,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-1.26959228515625,0.15625,1.25,1.2000000000000002,NO_DOWNSTREAM_EFFECT,0,0.4922922769551743,1.2930211384775872,0.8007288615224128,0,0,0,0,0,2,2,76.75,-2.8125,-13.5,47,75.5,-2.65625,-12.25,48,N/A_NAN,N/A_NAN,74.75,-3.34375,-12.75,13,28,502447078071,75.5,-2.65625,-12.25,38,20,502447078071,-1.1446816481609041,0.05531835183909606,,,3,0.20116117
00000269--4014745f93--7:117:1000103,00000269--4014745f93--7,117,502546373411,1000103,R1_STABLE_GROUP_REP_CHANGE,114|154,114|154,114,154,1,0,-0.75,-0.6875,-0.5,0.75,0.6875,0.5,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-0.7592315673828125,-0.6875,-0.5,-0.2866016697137206,NO_DOWNSTREAM_EFFECT,0,0.19167814927704407,1.2353572963103006,1.0436791470332565,0,0,0,0,0,2,2,75.5,-2.65625,-12.25,48,74.75,-3.34375,-12.75,49,N/A_NAN,N/A_NAN,75.5,-2.65625,-12.25,39,20,502546373411,74.75,-3.34375,-12.75,14,28,502546373411,0.05531835183909606,-0.23128331787462453,,,1,0.0
00000269--4014745f93--7:117:1000129,00000269--4014745f93--7,117,502546373411,1000129,R1_STABLE_GROUP_REP_CHANGE,96|126,96|126,126,96,1,0,-1.75,1.0,0.0,1.75,1.0,0.0,1,1,40,40,P2_PUBLISHED_COORDINATE_CHANGE,-1.6130523681640625,1.0,0.0,-0.23194707928217995,NO_DOWNSTREAM_EFFECT,0,0.13838018752400671,1.2108964380724156,1.072516250548409,0,0,0,0,0,2,2,71.25,-5.53125,-12.0,32,69.5,-4.53125,-12.0,33,N/A_NAN,N/A_NAN,71.25,-5.53125,-12.0,33,9,502535463745,69.5,-4.53125,-12.0,52,16,502546373411,0.33014102283480706,0.09819394355262712,,,32,3.101146003
00000269--4014745f93--7:120:1000172,00000269--4014745f93--7,120,502845862228,1000172,R4_GROUP_SPLIT_REP_CHANGE,114|167,114,167,114,0,1,-4.75,2.40625,0.25,4.75,2.40625,0.25,1,1,66,66,P2_PUBLISHED_COORDINATE_CHANGE,-4.757713317871094,2.40625,0.25,0.3314935653810674,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,74.0,-2.625,-11.75,7,69.25,-0.21875,-11.5,8,N/A_NAN,N/A_NAN,,,,,,,69.25,-0.21875,-11.5,42,0,502836250341,-0.002543623264745387,0.328949942116322,,,7,0.599956896
00000269--4014745f93--7:125:1000109,00000269--4014745f93--7,125,503345962186,1000109,R2_MEMBER_DISAPPEAR_REP_CHANGE,107|111,111,107,111,0,1,1.0,0.0,0.25,1.0,0.0,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,1.0103673934936523,0.0,0.25,0.08691369884110367,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,4.75,2.5,-11.0,50,5.75,2.5,-10.75,51,N/A_NAN,N/A_NAN,,,,,,,5.75,2.5,-10.75,47,10,503336055019,-0.03225436680682853,0.05465933203427514,,,28,2.699063048
00000269--4014745f93--7:127:1000103,00000269--4014745f93--7,127,503546737076,1000103,R5_GROUP_MERGE_REP_CHANGE,154,154|173,154,173,1,0,-1.25,-0.46875,0.25,1.25,0.46875,0.25,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-1.2319564819335938,-0.46875,0.25,0.10841288745956335,NO_DOWNSTREAM_EFFECT,0,0.4235577272469584,1.217543791899922,0.7939860646529635,0,0,0,0,0,1,2,67.0,-2.375,-10.25,58,65.75,-2.84375,-10.0,59,N/A_NAN,N/A_NAN,67.0,-2.375,-10.25,24,10,503535705361,65.75,-2.84375,-10.0,9,4,503546737076,0.7593676807628376,0.8677805682224009,,,10,0.8999034440000001
00000269--4014745f93--7:128:1000098,00000269--4014745f93--7,128,503646423887,1000098,R2_MEMBER_DISAPPEAR_REP_CHANGE,97|169,169,97,169,0,1,-3.0,-0.90625,0.0,3.0,0.90625,0.0,1,1,69,69,P2_PUBLISHED_COORDINATE_CHANGE,-2.9943065643310547,-0.90625,0.0,-0.13380141574704685,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,23.5,1.875,-10.5,62,20.5,0.96875,-10.5,63,N/A_NAN,N/A_NAN,,,,,,,20.5,0.96875,-10.5,16,24,503646423887,-0.7514926260048556,-0.8852940417519024,,,62,6.110415058
00000269--4014745f93--7:128:1000103,00000269--4014745f93--7,128,503646423887,1000103,R2_MEMBER_DISAPPEAR_REP_CHANGE,154|173,154,173,154,0,1,-0.25,1.09375,0.0,0.25,1.09375,0.0,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-0.352691650390625,1.09375,0.0,-0.3471122272889604,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,65.75,-2.84375,-10.0,59,65.5,-1.75,-10.0,60,N/A_NAN,N/A_NAN,,,,,,,65.5,-1.75,-10.0,25,10,503635612610,0.8677805682224009,0.5206683409334405,,,1,0.0
00000269--4014745f93--7:129:1000103,00000269--4014745f93--7,129,503745833508,1000103,R2_MEMBER_DISAPPEAR_REP_CHANGE,154,173,154,173,0,1,-2.0,0.4375,0.5,2.0,0.4375,0.5,1,1,50,50,P2_PUBLISHED_COORDINATE_CHANGE,-1.9929771423339844,0.4375,0.5,0.44455637520582814,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,1,1,65.5,-1.75,-10.0,60,63.5,-1.3125,-9.5,61,N/A_NAN,N/A_NAN,,,,,,,63.5,-1.3125,-9.5,10,11,503735937806,0.5206683409334405,0.9652247161392686,,,1,0.0
00000269--4014745f93--7:130:1000175,00000269--4014745f93--7,130,503845985533,1000175,R1_STABLE_GROUP_REP_CHANGE,152|170,152|170,170,152,1,0,-1.75,0.15625,0.0,1.75,0.15625,0.0,1,1,71,71,P2_PUBLISHED_COORDINATE_CHANGE,-1.7719268798828125,0.15625,0.0,-0.29903582846147736,NO_DOWNSTREAM_EFFECT,0,0.30750770985412146,1.403592769840013,1.0960850599858916,0,0,0,0,0,2,2,85.75,-1.625,-10.0,15,84.0,-1.46875,-10.0,16,N/A_NAN,N/A_NAN,85.75,-1.625,-10.0,16,7,503838286919,84.0,-1.46875,-10.0,27,6,503838286919,0.2984475179309097,-0.0005883105305676817,,,15,1.3979283100000002
00000269--4014745f93--7:131:1000199,00000269--4014745f93--7,131,503946669163,1000199,R5_GROUP_MERGE_REP_CHANGE,191,191|192|193,191,192,1,0,-0.75,1.1875,0.0,0.75,1.1875,0.0,1,1,90,90,P2_PUBLISHED_COORDINATE_CHANGE,-0.7241363525390625,1.1875,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.4423391300667401,0.97898206503337,0.53664293496663,0,0,0,0,0,1,3,135.5,3.625,-10.25,2,134.75,4.8125,-10.25,3,N/A_NAN,N/A_NAN,133.75,5.84375,-10.25,3,10,503935945749,134.75,4.8125,-10.25,3,15,503946669163,0.0,0.0,,,2,0.100152025
00000269--4014745f93--7:135:1000172,00000269--4014745f93--7,135,504346101602,1000172,R4_GROUP_SPLIT_REP_CHANGE,114|126,126,114,126,0,1,-2.25,0.0,0.25,2.25,0.0,0.25,1,1,66,66,P2_PUBLISHED_COORDINATE_CHANGE,-2.2431373596191406,0.0,0.25,0.2412733081470253,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,56.25,2.75,-9.75,22,54.0,2.75,-9.5,23,N/A_NAN,N/A_NAN,,,,,,,54.0,2.75,-9.5,50,28,504346101602,-0.6528301865842654,-0.4115568784372401,,,15,1.4001965550000002
00000269--4014745f93--7:138:1000202,00000269--4014745f93--7,138,504646111451,1000202,R1_STABLE_GROUP_REP_CHANGE,114|154,114|154,154,114,1,0,-2.0,0.46875,0.25,2.0,0.46875,0.25,1,1,49,49,P2_PUBLISHED_COORDINATE_CHANGE,-1.9972343444824219,0.46875,0.25,0.5658821623533705,NO_DOWNSTREAM_EFFECT,0,0.4446741052230152,1.734529143011292,1.2898550377882767,0,0,0,0,0,2,2,55.0,6.25,-10.25,8,53.0,6.71875,-10.0,9,N/A_NAN,N/A_NAN,55.0,6.25,-10.25,34,12,504646111451,53.0,6.71875,-10.0,60,20,504646111451,-1.6284042871222564,-1.0625221247688859,,,8,0.7001970700000001
00000269--4014745f93--7:149:1000175,00000269--4014745f93--7,149,505746135955,1000175,R2_MEMBER_DISAPPEAR_REP_CHANGE,152|170,170,152,170,0,1,-2.75,3.28125,-1.5,2.75,3.28125,1.5,1,1,71,71,P2_PUBLISHED_COORDINATE_CHANGE,-2.8102760314941406,3.28125,-1.5,-1.2000000000000002,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,62.0,26.28125,-15.5,34,59.25,29.5625,-17.0,35,N/A_NAN,N/A_NAN,,,,,,,59.25,29.5625,-17.0,35,6,505746135955,-5.943941191130143,-7.143941191130144,,,19,1.8022816380000002
00000269--4014745f93--7:171:1000217,00000269--4014745f93--7,171,507946589218,1000217,R2_MEMBER_DISAPPEAR_REP_CHANGE,207|223,223,207,223,0,1,0.75,-0.5,0.25,0.75,0.5,0.25,1,1,73,73,P2_PUBLISHED_COORDINATE_CHANGE,0.7708001136779785,-0.5,0.25,0.8630856176819739,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,7.0,3.9375,-9.5,25,7.75,3.4375,-9.25,26,N/A_NAN,N/A_NAN,,,,,,,7.75,3.4375,-9.25,11,19,507946589218,-1.208431664335875,-0.3453460466539011,,,25,2.3993369540000002
00000269--4014745f93--7:171:1000240,00000269--4014745f93--7,171,507946589218,1000240,R1_STABLE_GROUP_REP_CHANGE,229|230,229|230,229,230,1,0,-0.75,0.59375,-0.25,0.75,0.59375,0.25,1,1,86,86,P2_PUBLISHED_COORDINATE_CHANGE,-0.7436790466308594,0.59375,-0.25,0.0,NO_DOWNSTREAM_EFFECT,0,1.4887812155889701,1.7339535151670953,0.24517229957812503,0,0,0,0,0,2,2,14.75,-0.28125,-8.0,3,14.0,0.3125,-8.25,4,N/A_NAN,N/A_NAN,15.25,-0.4375,-7.75,4,0,507946589218,14.0,0.3125,-8.25,4,27,507946589218,0.0,0.0,,,3,0.199641791
00000269--4014745f93--7:176:1000236,00000269--4014745f93--7,176,508445680367,1000236,R2_MEMBER_DISAPPEAR_REP_CHANGE,225|226,226,225,226,0,1,0.5,-0.4375,0.0,0.5,0.4375,0.0,1,1,60,60,P2_PUBLISHED_COORDINATE_CHANGE,0.485929012298584,-0.4375,0.0,0.349044589332396,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,6.75,3.3125,-9.25,15,7.25,2.875,-9.25,16,N/A_NAN,N/A_NAN,,,,,,,7.25,2.875,-9.25,14,22,508445680367,-0.45291143596474925,-0.10386684663235324,,,15,1.399774694
00000269--4014745f93--7:176:1000240,00000269--4014745f93--7,176,508445680367,1000240,R1_STABLE_GROUP_REP_CHANGE,229|230,229|230,230,229,1,0,-0.5,0.03125,0.0,0.5,0.03125,0.0,1,1,86,86,P2_PUBLISHED_COORDINATE_CHANGE,-0.5144519805908203,0.03125,0.0,0.6022263182468839,NO_DOWNSTREAM_EFFECT,0,0.453349552976952,1.070424776488476,0.617075223511524,0,0,0,0,0,2,2,11.25,2.03125,-9.5,8,10.75,2.0625,-9.5,9,N/A_NAN,N/A_NAN,9.5,2.6875,-9.75,9,27,508445680367,10.75,2.0625,-9.5,9,0,508445680367,-1.9962325885766508,-1.3940062703297669,,,5,0.39976388900000004
00000269--4014745f93--7:176:1000244,00000269--4014745f93--7,176,508445680367,1000244,R5_GROUP_MERGE_REP_CHANGE,233,233|235,233,235,1,0,-0.5,0.6875,-0.25,0.5,0.6875,0.25,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,-0.5198574066162109,0.6875,-0.25,-1.463478903533796,NO_DOWNSTREAM_EFFECT,0,0.023793802939923836,0.7059781257832132,0.6821843228432893,0,0,0,0,0,1,2,14.25,0.5,-8.75,5,13.75,1.1875,-9.0,6,N/A_NAN,N/A_NAN,13.0,1.28125,-9.0,6,31,508445680367,13.75,1.1875,-9.0,3,2,508445680367,0.0,-1.463478903533796,,,5,0.39976388900000004
00000269--4014745f93--7:179:1000240,00000269--4014745f93--7,179,508746826182,1000240,R2_MEMBER_DISAPPEAR_REP_CHANGE,229|230,230,229,230,0,1,-2.25,0.75,-0.5,2.25,0.75,0.5,1,1,86,86,P2_PUBLISHED_COORDINATE_CHANGE,-2.176469326019287,0.75,-0.5,-0.6711409078385415,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,9.25,2.5625,-9.75,11,7.0,3.3125,-10.25,12,N/A_NAN,N/A_NAN,,,,,,,7.0,3.3125,-10.25,12,27,508746826182,-0.693200116934199,-1.3643410247727406,,,3,0.20063217200000003
00000269--4014745f93--7:179:1000244,00000269--4014745f93--7,179,508746826182,1000244,R2_MEMBER_DISAPPEAR_REP_CHANGE,233|235,233,235,233,0,1,-2.0,0.5625,-0.5,2.0,0.5625,0.5,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,-2.0096521377563477,0.5625,-0.5,-0.6473349573272451,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,14.0,1.28125,-8.75,8,12.0,1.84375,-9.25,9,N/A_NAN,N/A_NAN,,,,,,,12.0,1.84375,-9.25,9,31,508746826182,0.005934342072716259,-0.6414006152545288,,,3,0.20063217200000003
00000269--4014745f93--7:188:1000244,00000269--4014745f93--7,188,509645759973,1000244,R2_MEMBER_DISAPPEAR_REP_CHANGE,233|235,235,233,235,0,1,1.0,0.28125,-0.5,1.0,0.28125,0.5,1,1,33,33,P2_PUBLISHED_COORDINATE_CHANGE,0.9812374114990234,0.28125,-0.5,-1.0191586466778852,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,4.5,2.53125,-9.5,17,5.5,2.8125,-10.0,18,N/A_NAN,N/A_NAN,,,,,,,5.5,2.8125,-10.0,14,15,509645759973,0.5300287783602599,-0.4891298683176254,,,9,0.7993262280000001
00000269--4014745f93--7:234:1000304,00000269--4014745f93--7,234,514246019208,1000304,R1_STABLE_GROUP_REP_CHANGE,289|290,289|290,289,290,1,0,-2.0,0.3125,0.0,2.0,0.3125,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-2.0011672973632812,0.3125,0.0,-0.01789436299457665,NO_DOWNSTREAM_EFFECT,0,0.2874203808298921,1.221835190414946,0.934414809585054,0,0,0,0,0,2,2,73.25,-6.15625,-12.0,15,71.25,-5.84375,-12.0,16,N/A_NAN,N/A_NAN,73.25,-6.15625,-12.0,16,29,514246019208,71.25,-5.84375,-12.0,15,0,514246019208,0.04473590748644163,0.026841544491864978,,,15,1.3995126070000001
00000269--4014745f93--7:246:1000314,00000269--4014745f93--7,246,515446088149,1000314,R2_MEMBER_DISAPPEAR_REP_CHANGE,298|308,308,298,308,0,1,-3.5,-0.25,-0.5,3.5,0.25,0.5,1,1,39,39,P2_PUBLISHED_COORDINATE_CHANGE,-3.5236892700195312,-0.25,-0.5,-0.961272696625831,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,64.0,-5.78125,-11.75,16,60.5,-6.03125,-12.25,17,N/A_NAN,N/A_NAN,,,,,,,60.5,-6.03125,-12.25,9,6,515446088149,0.014350982092202471,-0.9469217145336286,,,13,1.200503195
00000269--4014745f93--7:253:1000340,00000269--4014745f93--7,253,516147346904,1000340,R1_STABLE_GROUP_REP_CHANGE,322|323,322|323,322,323,1,0,-2.0,0.15625,0.0,2.0,0.15625,0.0,1,1,76,76,P2_PUBLISHED_COORDINATE_CHANGE,-1.965362548828125,0.15625,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.4255379953556657,1.2518314976778329,0.8262935023221671,0,0,0,0,0,2,2,40.75,-5.375,-12.25,3,38.75,-5.21875,-12.25,4,N/A_NAN,N/A_NAN,40.75,-5.375,-12.25,4,12,516147346904,38.75,-5.21875,-12.25,4,15,516147346904,0.0,0.0,,,3,0.200564289
00000269--4014745f93--7:255:1000304,00000269--4014745f93--7,255,516346141586,1000304,R2_MEMBER_DISAPPEAR_REP_CHANGE,289|290,289,290,289,0,1,0.5,0.09375,0.0,0.5,0.09375,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,0.4803733825683594,0.09375,0.0,0.0030768995904614784,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,47.0,-5.21875,-12.25,36,47.5,-5.125,-12.25,37,N/A_NAN,N/A_NAN,,,,,,,47.5,-5.125,-12.25,37,29,516346141586,-0.007692248976153696,-0.004615349385692217,,,21,2.001626739
00000269--4014745f93--7:262:1000340,00000269--4014745f93--7,262,517045702433,1000340,R2_MEMBER_DISAPPEAR_REP_CHANGE,322|323,322,323,322,0,1,0.25,-0.03125,-0.75,0.25,0.03125,0.75,1,1,76,76,P2_PUBLISHED_COORDINATE_CHANGE,0.23706626892089844,-0.03125,-0.75,-1.2000000000000002,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,28.75,-4.90625,-12.0,12,29.0,-4.9375,-12.75,13,N/A_NAN,N/A_NAN,,,,,,,29.0,-4.9375,-12.75,13,12,517045702433,0.13103340040312741,-1.0689665995968727,,,9,0.798232901
00000269--4014745f93--7:264:1000292,00000269--4014745f93--7,264,517246245521,1000292,R1_STABLE_GROUP_REP_CHANGE,279|342,279|342,279,342,1,0,-1.75,0.0,0.0,1.75,0.0,0.0,1,1,56,56,P2_PUBLISHED_COORDINATE_CHANGE,-1.7773303985595703,0.0,0.0,0.012598872750241845,NO_DOWNSTREAM_EFFECT,0,0.8057357104172667,1.3505763310553276,0.5448406206380609,0,0,0,0,0,2,2,18.75,2.5,-12.5,56,17.0,2.5,-12.5,57,N/A_NAN,N/A_NAN,18.75,2.5,-12.5,57,8,517246245521,17.0,2.5,-12.5,5,18,517246245521,-0.031497181875604616,-0.01889830912536277,,,56,5.497785853000001
00000269--4014745f93--7:264:1000297,00000269--4014745f93--7,264,517246245521,1000297,R1_STABLE_GROUP_REP_CHANGE,284|344,284|344,284,344,1,0,-2.25,0.3125,0.25,2.25,0.3125,0.25,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,-2.2700119018554688,0.3125,0.25,0.6173567420440011,NO_DOWNSTREAM_EFFECT,0,0.31868143025728557,1.522353200707554,1.2036717704502684,0,0,0,0,0,2,2,62.25,1.21875,-12.5,47,60.0,1.53125,-12.25,48,N/A_NAN,N/A_NAN,62.25,1.21875,-12.5,48,21,517246245521,60.0,1.53125,-12.25,5,23,517246245521,-0.1074012064776041,0.5099555355663971,,,22,2.0994562830000003
00000269--4014745f93--7:266:1000292,00000269--4014745f93--7,266,517445872918,1000292,R2_MEMBER_DISAPPEAR_REP_CHANGE,279|342,279,342,279,0,1,0.5,0.1875,-0.25,0.5,0.1875,0.25,1,1,56,56,P2_PUBLISHED_COORDINATE_CHANGE,0.4965505599975586,0.1875,-0.25,-0.4384482228141928,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,15.5,2.65625,-12.5,58,16.0,2.84375,-12.75,59,N/A_NAN,N/A_NAN,,,,,,,16.0,2.84375,-12.75,59,8,517445872918,-0.011338985475217663,-0.4497872082894105,,,2,0.100043872
00000269--4014745f93--7:268:1000297,00000269--4014745f93--7,268,517645993440,1000297,R2_MEMBER_DISAPPEAR_REP_CHANGE,284|344,284,344,284,0,1,0.25,-0.09375,0.0,0.25,0.09375,0.0,1,1,35,35,P2_PUBLISHED_COORDINATE_CHANGE,0.2342987060546875,-0.09375,0.0,-0.07500954150606898,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,55.75,2.8125,-12.75,51,56.0,2.71875,-12.75,52,N/A_NAN,N/A_NAN,,,,,,,56.0,2.71875,-12.75,52,21,517645993440,-0.5568116174580154,-0.6318211589640844,,,4,0.300121715
00000269--4014745f93--7:277:1000381,00000269--4014745f93--7,277,518546123531,1000381,R5_GROUP_MERGE_REP_CHANGE,362,362|364,362,364,1,0,-2.25,-0.03125,0.0,2.25,0.03125,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-2.2553253173828125,-0.03125,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.1878605415612924,1.3483141418021205,1.160453600240828,0,0,0,0,0,1,2,91.5,5.03125,-12.25,3,89.25,5.0,-12.25,4,N/A_NAN,N/A_NAN,91.5,5.03125,-12.25,4,17,518546123531,89.25,5.0,-12.25,3,20,518546123531,0.0,0.0,,,3,0.18963349100000002
00000269--4014745f93--7:281:1000392,00000269--4014745f93--7,281,518956038793,1000392,R5_GROUP_MERGE_REP_CHANGE,373,373|375,373,375,1,0,-2.25,0.03125,0.0,2.25,0.03125,0.0,1,1,54,54,P2_PUBLISHED_COORDINATE_CHANGE,-2.266815185546875,0.03125,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.08678482963841816,1.362046935191421,1.275262105553003,0,0,0,0,0,1,2,92.75,5.0625,-12.0,2,90.5,5.09375,-12.0,3,N/A_NAN,N/A_NAN,92.75,5.0625,-12.0,3,11,518946143841,90.5,5.09375,-12.0,3,22,518946143841,0.0,0.0,,,2,0.099855155
00000269--4014745f93--7:284:1000283,00000269--4014745f93--7,284,519246283790,1000283,R2_MEMBER_DISAPPEAR_REP_CHANGE,270|275,275,270,275,0,1,0.5,-0.09375,0.25,0.5,0.09375,0.25,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,0.5261087417602539,-0.09375,0.25,0.3655167908718628,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,4.75,2.625,-12.0,80,5.25,2.53125,-11.75,81,N/A_NAN,N/A_NAN,,,,,,,5.25,2.53125,-11.75,80,30,519246283790,0.07601515697217641,0.4415319478440392,,,77,7.6085387980000005
00000269--4014745f93--7:288:1000361,00000269--4014745f93--7,288,519656993360,1000361,R2_MEMBER_DISAPPEAR_REP_CHANGE,343|360,360,343,360,0,1,0.0,-0.1875,0.0,0.0,0.1875,0.0,1,1,84,84,P2_PUBLISHED_COORDINATE_CHANGE,0.0012118816375732422,-0.1875,0.0,-0.035793872657524185,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,4.0,2.4375,-11.75,28,4.0,2.25,-11.75,29,N/A_NAN,N/A_NAN,,,,,,,4.0,2.25,-11.75,15,7,519645934793,0.08948468164381046,0.053690808986286274,,,28,2.7115305100000002
00000269--4014745f93--7:290:1000339,00000269--4014745f93--7,290,519856356066,1000339,R2_MEMBER_DISAPPEAR_REP_CHANGE,321|336,336,321,336,0,1,0.0,-0.1875,0.0,0.0,0.1875,0.0,1,1,43,43,P2_PUBLISHED_COORDINATE_CHANGE,-0.001130819320678711,-0.1875,0.0,-0.006901541464589624,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,4.0,2.25,-11.75,41,4.0,2.0625,-11.75,42,N/A_NAN,N/A_NAN,,,,,,,4.0,2.0625,-11.75,34,9,519845562690,0.01725385366147406,0.010352312196884435,,,41,4.009619303
00000269--4014745f93--7:293:1000380,00000269--4014745f93--7,293,520156167793,1000380,R1_STABLE_GROUP_REP_CHANGE,361|383,361|383,361,383,1,0,-2.0,0.0625,0.0,2.0,0.0625,0.0,1,1,68,68,P2_PUBLISHED_COORDINATE_CHANGE,-2.0288619995117188,0.0625,0.0,0.1262173128011228,NO_DOWNSTREAM_EFFECT,0,0.36800727332740735,1.4300954074393895,1.062088134111982,0,0,0,0,0,2,2,66.5,-0.40625,-12.0,19,64.5,-0.34375,-12.0,20,N/A_NAN,N/A_NAN,66.5,-0.40625,-12.0,20,14,520146197261,64.5,-0.34375,-12.0,8,6,520146197261,-0.315543282002807,-0.1893259692016842,,,19,1.8001642210000002
00000269--4014745f93--7:294:1000344,00000269--4014745f93--7,294,520255995054,1000344,R1_STABLE_GROUP_REP_CHANGE,326|396,326|396,326,396,1,0,0.0,-0.21875,-1.0,0.0,0.21875,1.0,1,1,42,42,P2_PUBLISHED_COORDINATE_CHANGE,0.022251129150390625,-0.21875,-1.0,-1.2000000000000002,NO_DOWNSTREAM_EFFECT,0,1.1519791726224435,2.755614827625889,1.6036356550034456,0,0,0,0,0,2,2,42.5,0.5625,-10.75,40,42.5,0.34375,-11.75,41,N/A_NAN,N/A_NAN,43.0,-0.84375,-12.0,41,1,520246396644,42.5,0.34375,-11.75,4,19,520246396644,0.17286941291060384,-1.0271305870893963,,,34,3.310295259
00000269--4014745f93--7:294:1000411,00000269--4014745f93--7,294,520255995054,1000411,R2_MEMBER_DISAPPEAR_REP_CHANGE,391|392,392,391,392,0,1,0.25,0.09375,0.0,0.25,0.09375,0.0,1,1,83,83,P2_PUBLISHED_COORDINATE_CHANGE,0.30370330810546875,0.09375,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,,,,0,0,0,0,0,2,1,80.5,-2.84375,-12.0,3,80.75,-2.75,-12.0,4,N/A_NAN,N/A_NAN,,,,,,,80.75,-2.75,-12.0,4,9,520246396644,0.0,0.0,,,3,0.199972635
00000269--4014745f93--7:296:1000344,00000269--4014745f93--7,296,520455842073,1000344,R5_GROUP_MERGE_REP_CHANGE,326|396,326|389|396,396,389,1,0,-1.75,-0.4375,1.0,1.75,0.4375,1.0,1,1,42,42,P2_PUBLISHED_COORDINATE_CHANGE,-1.7306671142578125,-0.4375,1.0,1.2000000000000002,NO_DOWNSTREAM_EFFECT,0,0.15733912756497626,1.3130445637824881,1.1557054362175119,0,0,0,0,0,2,3,41.0,-0.21875,-11.75,42,39.25,-0.65625,-10.75,43,N/A_NAN,N/A_NAN,41.0,-0.21875,-11.75,6,19,520446070760,39.25,-0.65625,-10.75,5,16,520446070760,-1.5979518630316627,-0.3979518630316625,,,2,0.100216944
00000269--4014745f93--7:297:1000344,00000269--4014745f93--7,297,520555906646,1000344,R2_MEMBER_DISAPPEAR_REP_CHANGE,326|389|396,326|396,389,396,0,1,0.0,0.03125,-1.0,0.0,0.03125,1.0,1,1,42,42,P2_PUBLISHED_COORDINATE_CHANGE,-0.000354766845703125,0.03125,-1.0,-0.9697582293081113,NO_DOWNSTREAM_EFFECT,0,,,1.7340183318847748,0,0,0,0,0,3,2,39.25,-0.65625,-10.75,43,39.25,-0.625,-11.75,44,N/A_NAN,N/A_NAN,,,,,,,39.25,-0.625,-11.75,7,19,520545997552,-0.3979518630316625,-1.3677100923397738,,,1,0.0
