key,policy,pid,scan,scan_ns,stable_members,old_raw,new_raw,abs_delta_d,abs_delta_y,abs_delta_v
00000245--2c15eb5d45--7,P0,1000408,299,505858962192,1,387,401,1.529500961303711,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000425,304,506359159746,1,404,405,1.7278594970703125,0.25,0.25
00000245--2c15eb5d45--7,P0,1000452,359,511859451397,1,431,444,3.5331268310546875,0.09375,0.0
00000245--2c15eb5d45--7,P0,1000452,360,511959532906,1,444,431,2.2178421020507812,0.0,0.0
00000245--2c15eb5d45--7,P0,1000452,363,512259405322,1,431,444,2.2856674194335938,0.0625,0.0
00000245--2c15eb5d45--7,P0,1000552,447,520659049715,1,528,545,2.7417640686035156,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000564,447,520659049715,1,540,551,2.5210342407226562,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000565,447,520659049715,1,541,532,2.738605499267578,0.1875,0.0
00000245--2c15eb5d45--7,P0,1000564,448,520759329899,1,551,540,2.980255126953125,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000564,449,520859645705,1,540,551,2.4921531677246094,0.09375,0.25
00000245--2c15eb5d45--7,P0,1000564,450,520959892766,1,551,540,2.750263214111328,0.03125,0.25
00000245--2c15eb5d45--7,P0,1000564,451,521059830527,1,540,551,2.5400238037109375,0.125,0.25
00000245--2c15eb5d45--7,P0,1000543,452,521159855468,1,519,543,2.792525291442871,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000587,455,521459335762,1,561,562,2.4922561645507812,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000564,462,522158903848,1,551,540,2.783754348754883,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000587,462,522158903848,1,562,561,2.5280075073242188,0.0,0.25
00000245--2c15eb5d45--7,P0,1000564,463,522258865381,1,540,551,1.992060661315918,0.0625,0.0
00000245--2c15eb5d45--7,P0,1000572,463,522258865381,1,572,548,2.491842269897461,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000579,463,522258865381,1,555,567,2.2420616149902344,0.15625,0.0
00000245--2c15eb5d45--7,P0,1000587,463,522258865381,1,561,562,2.4978103637695312,0.03125,0.25
00000245--2c15eb5d45--7,P0,1000572,466,522560631810,1,548,572,2.2696666717529297,0.1875,0.25
00000245--2c15eb5d45--7,P0,1000587,466,522560631810,1,562,561,2.2746753692626953,0.09375,0.0
00000245--2c15eb5d45--7,P0,1000586,467,522660538372,1,560,574,3.0447998046875,0.4375,0.25
00000245--2c15eb5d45--7,P0,1000587,467,522660538372,1,561,562,2.515552520751953,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000601,472,523159231866,1,573,579,2.7632675170898438,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000614,493,525258895756,1,595,583,2.520296096801758,0.125,0.25
00000245--2c15eb5d45--7,P0,1000614,494,525359427468,1,583,595,2.224306106567383,0.09375,0.25
00000245--2c15eb5d45--7,P0,1000623,510,526959027044,1,592,610,2.2547054290771484,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000684,542,530159328993,1,660,652,2.2553024291992188,0.03125,0.5
00000245--2c15eb5d45--7,P0,1000684,555,531459267207,1,652,660,2.7378311157226562,0.125,0.0
00000245--2c15eb5d45--7,P0,1000704,555,531459267207,1,667,668,1.9827613830566406,0.125,0.25
00000245--2c15eb5d45--7,P0,1000684,556,531559903854,1,660,652,1.9820556640625,0.09375,0.0
00000245--2c15eb5d45--7,P0,1000704,556,531559903854,1,668,667,2.5016212463378906,0.3125,0.25
00000245--2c15eb5d45--7,P0,1000704,557,531659288926,1,667,668,2.4928627014160156,0.1875,0.0
00000245--2c15eb5d45--7,P0,1000704,558,531759409986,1,668,667,2.7559280395507812,0.21875,0.0
00000245--2c15eb5d45--7,P0,1000704,559,531858729021,1,667,668,2.244487762451172,0.125,0.0
00000245--2c15eb5d45--7,P0,1000684,560,531959668511,1,652,674,2.2606706619262695,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000704,560,531959668511,1,668,667,2.495677947998047,0.15625,0.0
00000245--2c15eb5d45--7,P0,1000738,587,534659551907,1,699,700,2.4951648712158203,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000738,588,534759168248,1,700,699,2.481334686279297,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000733,589,534859328247,1,705,695,2.4732894897460938,0.15625,0.5
00000245--2c15eb5d45--7,P0,1000738,589,534859328247,1,699,700,2.7648258209228516,0.0625,0.0
00000247--b657952782--0,P0,1000054,57,74792830534,1,64,51,0.2536630630493164,0.125,0.0
00000247--b657952782--0,P0,1000072,66,75693205280,1,70,78,0.2545318603515625,0.65625,0.0
00000247--b657952782--0,P0,1000205,134,82493365129,1,171,190,0.7466964721679688,0.0625,0.0
