key,policy,pid,scan,scan_ns,stable_members,old_raw,new_raw,abs_delta_d,abs_delta_y,abs_delta_v
00000245--2c15eb5d45--7,P0,1000564,447,520659049715,1,540,551,2.5210342407226562,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000565,447,520659049715,1,541,532,2.738605499267578,0.1875,0.0
00000245--2c15eb5d45--7,P0,1000564,448,520759329899,1,551,540,2.980255126953125,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000564,449,520859645705,1,540,551,2.4921531677246094,0.09375,0.25
00000245--2c15eb5d45--7,P0,1000564,450,520959892766,1,551,540,2.750263214111328,0.03125,0.25
00000245--2c15eb5d45--7,P0,1000564,451,521059830527,1,540,551,2.5400238037109375,0.125,0.25
00000245--2c15eb5d45--7,P0,1000543,452,521159855468,1,519,543,2.792525291442871,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000587,455,521459335762,1,561,562,2.4922561645507812,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000564,462,522158903848,1,551,540,2.783754348754883,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000587,462,522158903848,1,562,561,2.5280075073242188,0.0,0.25
00000245--2c15eb5d45--7,P0,1000564,463,522258865381,1,540,551,1.992060661315918,0.0625,0.0
00000245--2c15eb5d45--7,P0,1000572,463,522258865381,1,572,548,2.491842269897461,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000579,463,522258865381,1,555,567,2.2420616149902344,0.15625,0.0
00000245--2c15eb5d45--7,P0,1000587,463,522258865381,1,561,562,2.4978103637695312,0.03125,0.25
00000245--2c15eb5d45--7,P0,1000572,466,522560631810,1,548,572,2.2696666717529297,0.1875,0.25
00000245--2c15eb5d45--7,P0,1000587,466,522560631810,1,562,561,2.2746753692626953,0.09375,0.0
00000245--2c15eb5d45--7,P0,1000586,467,522660538372,1,560,574,3.0447998046875,0.4375,0.25
00000245--2c15eb5d45--7,P0,1000587,467,522660538372,1,561,562,2.515552520751953,0.0625,0.25
00000245--2c15eb5d45--7,P0,1000601,472,523159231866,1,573,579,2.7632675170898438,0.15625,0.25
00000245--2c15eb5d45--7,P0,1000614,493,525258895756,1,595,583,2.520296096801758,0.125,0.25
00000245--2c15eb5d45--7,P0,1000614,494,525359427468,1,583,595,2.224306106567383,0.09375,0.25
00000245--2c15eb5d45--7,P0,1000623,510,526959027044,1,592,610,2.2547054290771484,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000684,542,530159328993,1,660,652,2.2553024291992188,0.03125,0.5
00000245--2c15eb5d45--7,P0,1000684,555,531459267207,1,652,660,2.7378311157226562,0.125,0.0
00000245--2c15eb5d45--7,P0,1000704,555,531459267207,1,667,668,1.9827613830566406,0.125,0.25
00000245--2c15eb5d45--7,P0,1000684,556,531559903854,1,660,652,1.9820556640625,0.09375,0.0
00000245--2c15eb5d45--7,P0,1000704,556,531559903854,1,668,667,2.5016212463378906,0.3125,0.25
00000245--2c15eb5d45--7,P0,1000704,557,531659288926,1,667,668,2.4928627014160156,0.1875,0.0
00000245--2c15eb5d45--7,P0,1000704,558,531759409986,1,668,667,2.7559280395507812,0.21875,0.0
00000245--2c15eb5d45--7,P0,1000704,559,531858729021,1,667,668,2.244487762451172,0.125,0.0
00000245--2c15eb5d45--7,P0,1000684,560,531959668511,1,652,674,2.2606706619262695,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000704,560,531959668511,1,668,667,2.495677947998047,0.15625,0.0
00000245--2c15eb5d45--7,P0,1000738,587,534659551907,1,699,700,2.4951648712158203,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000738,588,534759168248,1,700,699,2.481334686279297,0.03125,0.0
00000245--2c15eb5d45--7,P0,1000733,589,534859328247,1,705,695,2.4732894897460938,0.15625,0.5
00000245--2c15eb5d45--7,P0,1000738,589,534859328247,1,699,700,2.7648258209228516,0.0625,0.0
00000247--b657952782--0,P0,1000054,57,74792830534,1,64,51,0.2536630630493164,0.125,0.0
00000247--b657952782--0,P0,1000072,66,75693205280,1,70,78,0.2545318603515625,0.65625,0.0
00000247--b657952782--0,P0,1000205,134,82493365129,1,171,190,0.7466964721679688,0.0625,0.0
00000247--b657952782--0,P0,1000233,148,83893027592,1,205,209,0.2844514846801758,0.625,0.25
00000247--b657952782--0,P0,1000301,183,87392766405,1,266,271,0.24947738647460938,0.34375,0.25
00000247--b657952782--0,P0,1000394,287,97783841300,1,351,407,0.9920749664306641,0.3125,0.25
00000247--b657952782--0,P0,1000474,305,99583003090,1,420,421,0.5028839111328125,0.3125,0.0
00000247--b657952782--0,P0,1000524,344,103483280358,1,468,469,0.9894943237304688,0.15625,0.0
00000247--b657952782--0,P0,1000507,370,106082654355,1,452,508,0.5033683776855469,0.25,0.25
00000247--b657952782--0,P0,1000597,435,112582762765,1,533,548,1.2531719207763672,0.09375,0.0
00000247--b657952782--0,P0,1000644,469,115982673740,1,575,625,0.9953041076660156,0.28125,0.25
00000247--b657952782--0,P0,1000627,495,118582777928,1,559,570,0.5008144378662109,0.03125,0.0
00000247--b657952782--0,P0,1000644,496,118683216411,1,575,625,1.2389659881591797,0.0625,0.0
00000247--b657952782--0,P0,1000681,509,119982810014,1,609,613,1.0003089904785156,0.125,0.0
00000247--b657952782--0,P0,1000694,529,121982801152,1,621,702,1.2540302276611328,0.125,0.0
00000247--b657952782--0,P0,1000785,538,122883262038,1,694,707,1.2422523498535156,0.40625,0.25
00000247--b657952782--0,P0,1000765,553,124485236792,1,682,715,1.4789724349975586,0.1875,0.0
00000247--b657952782--0,P0,1000796,553,124485236792,1,722,727,1.4738502502441406,0.09375,0.25
00000247--b657952782--0,P0,1000822,553,124485236792,1,666,713,1.4840943813323975,0.0,0.25
00000247--b657952782--0,P0,1000796,559,125082577204,1,722,727,1.2298660278320312,0.53125,0.0
00000247--b657952782--0,P0,1000796,581,127282539709,1,728,727,0.9921722412109375,0.125,0.25
00000247--b657952782--0,P0,1000854,590,128182734598,1,755,762,1.2549781799316406,0.09375,0.0
00000247--b657952782--0,P0,1000888,596,128782766684,1,785,761,1.0086841583251953,0.25,0.0
00000247--b657952782--0,P0,1000847,598,128983293189,1,757,748,0.74359130859375,0.03125,0.0
00000247--b657952782--0,P0,1000854,612,130383134303,1,755,748,0.7467308044433594,0.0,0.25
00000247--b657952782--1,P0,1000001,20,133083317502,1,2,10,0.7298450469970703,0.28125,0.0
00000247--b657952782--1,P0,1000063,39,134982971064,1,52,57,1.25380277633667,0.03125,0.0
00000247--b657952782--1,P0,1000069,39,134982971064,1,60,65,1.0035400390625,0.34375,0.0
00000247--b657952782--1,P0,1000094,67,137782714271,1,84,102,0.26787567138671875,0.84375,0.0
00000247--b657952782--1,P0,1000106,74,138483430676,1,95,107,1.0541000366210938,0.4375,0.25
00000247--b657952782--1,P0,1000112,74,138483430676,1,101,115,0.052867889404296875,0.5,0.0
00000247--b657952782--1,P0,1000145,93,140382928868,1,141,140,1.2532806396484375,0.46875,0.25
00000247--b657952782--1,P0,1000149,93,140382928868,1,135,142,0.6927108764648438,0.34375,0.25
00000247--b657952782--1,P0,1000182,117,142782976293,1,164,165,0.4548301696777344,0.28125,0.0
00000247--b657952782--1,P0,1000182,118,142882882643,1,165,164,0.2963371276855469,0.3125,0.0
00000247--b657952782--1,P0,1000287,210,152073151855,1,245,265,0.996307373046875,0.1875,0.25
00000247--b657952782--1,P0,1000314,243,155373075937,1,285,290,0.9227676391601562,0.1875,0.5
00000247--b657952782--1,P0,1000335,264,157463507457,1,317,307,0.99066162109375,0.09375,0.0
00000247--b657952782--1,P0,1000307,265,157562592878,1,278,282,1.2585945129394531,0.03125,0.0
00000247--b657952782--1,P0,1000314,265,157562592878,1,259,312,1.0089130401611328,0.28125,0.0
00000247--b657952782--1,P0,1000335,277,158762771080,1,307,317,1.2526130676269531,0.15625,0.0
00000247--b657952782--1,P0,1000346,295,160562778607,1,318,344,1.0090599060058594,0.15625,0.0
00000247--b657952782--1,P0,1000367,295,160562778607,1,335,340,1.0090579986572266,0.03125,0.0
00000247--b657952782--1,P0,1000335,298,160862893887,1,317,307,0.5006790161132812,0.03125,0.0
00000247--b657952782--1,P0,1000335,305,161562978392,1,307,317,1.0047264099121094,0.0625,0.0
00000247--b657952782--1,P0,1000330,318,162863824216,1,300,355,1.9959068298339844,0.4375,0.25
00000247--b657952782--1,P0,1000427,323,163362656356,1,386,387,0.5131874084472656,1.0625,0.25
00000247--b657952782--1,P0,1000354,327,163762545476,1,361,323,2.5224647521972656,1.53125,0.75
00000247--b657952782--1,P0,1000446,337,164763193229,1,404,410,0.5014209747314453,0.03125,0.25
00000247--b657952782--1,P0,1000446,338,164862695450,1,410,404,0.7669181823730469,1.78125,0.5
00000247--b657952782--1,P0,1000446,339,164962857922,1,404,410,0.9994373321533203,0.75,0.0
00000247--b657952782--1,P0,1000571,442,175262406738,1,513,469,0.4909076690673828,0.28125,0.25
00000247--b657952782--1,P0,1000672,475,178552962133,1,605,601,0.501154899597168,0.5,0.0
00000247--b657952782--1,P0,1000792,545,185552713107,1,663,713,0.2487335205078125,0.21875,0.0
00000247--b657952782--1,P0,1000689,555,186552913609,1,638,713,0.49010276794433594,0.03125,0.5
00000247--b657952782--1,P0,1000804,573,188354499582,1,723,726,0.00554656982421875,0.84375,0.0
00000247--b657952782--1,P0,1000852,583,189352953641,1,758,752,0.000148773193359375,0.03125,0.0
00000247--b657952782--12,P0,1000224,486,839683753040,1,198,205,1.9888381958007812,0.28125,0.0
00000247--b657952782--12,P0,1000225,487,839783353915,1,200,199,0.9965591430664062,0.125,0.0
00000247--b657952782--12,P0,1000225,490,840082438185,1,199,200,0.00475311279296875,0.6875,0.25
00000247--b657952782--12,P0,1000221,495,840582389919,1,205,195,1.7475605010986328,0.03125,0.25
00000247--b657952782--12,P0,1000261,501,841182300840,1,233,235,2.2621726989746094,0.125,0.25
00000247--b657952782--12,P0,1000269,507,841783257271,1,240,247,1.9724655151367188,0.4375,0.25
00000247--b657952782--12,P0,1000287,524,843483101800,1,258,269,1.9970703125,0.15625,0.0
00000247--b657952782--12,P0,1000320,555,846582413446,1,291,296,2.0015029907226562,0.03125,0.0
00000247--b657952782--12,P0,1000339,564,847482895507,1,310,311,1.506378173828125,0.03125,0.25
00000247--b657952782--12,P0,1000339,570,848083037708,1,311,310,1.2131118774414062,0.125,0.25
00000247--b657952782--12,P0,1000344,577,848782976184,1,314,312,1.7564315795898438,0.03125,0.0
00000247--b657952782--12,P0,1000365,591,850183244761,1,327,333,1.489645004272461,0.25,0.0
00000247--b657952782--13,P0,1000030,11,852182855139,1,30,32,2.0044021606445312,0.03125,0.0
00000247--b657952782--13,P0,1000037,25,853583121962,1,35,30,1.8638153076171875,0.34375,0.0
00000247--b657952782--13,P0,1000045,25,853583121962,1,43,45,1.8638153076171875,0.0625,0.0
00000247--b657952782--13,P0,1000026,31,854182623924,1,27,42,2.0429229736328125,0.1875,0.25
00000247--b657952782--13,P0,1000052,31,854182623924,1,50,52,2.042919158935547,0.15625,0.25
00000247--b657952782--13,P0,1000056,36,854683210494,1,53,57,1.739370346069336,0.21875,0.25
00000247--b657952782--13,P0,1000080,54,856483097265,1,75,77,0.49932098388671875,0.1875,0.0
00000247--b657952782--13,P0,1000088,64,857482843984,1,83,89,2.0064773559570312,0.03125,0.25
00000247--b657952782--13,P0,1000117,85,859582917863,1,111,114,1.2646408081054688,0.0,0.0
00000247--b657952782--13,P0,1000144,109,861982639150,1,138,145,1.2700557708740234,0.03125,0.0
00000247--b657952782--13,P0,1000155,122,863282565104,1,148,152,1.0209388732910156,0.0,0.25
00000247--b657952782--13,P0,1000182,155,866583332961,1,175,179,0.9039783477783203,0.03125,0.0
00000247--b657952782--13,P0,1000228,211,872183340981,1,219,220,0.8899993896484375,0.03125,0.0
00000247--b657952782--13,P0,1000230,211,872183340981,1,221,222,0.892730712890625,0.03125,0.0
00000247--b657952782--13,P0,1000224,219,872982262285,1,216,215,1.6314067840576172,0.0625,0.25
00000247--b657952782--13,P0,1000250,225,873582446490,1,239,243,2.006826400756836,0.0625,0.25
00000247--b657952782--13,P0,1000258,233,874382243377,1,247,261,1.756509780883789,0.0625,0.0
00000247--b657952782--13,P0,1000242,236,874682553780,1,233,240,1.754887580871582,0.15625,0.25
00000247--b657952782--13,P0,1000296,248,875882897673,1,282,297,2.27142333984375,0.125,0.0
00000247--b657952782--13,P0,1000314,250,876082777731,1,300,303,1.8807907104492188,0.15625,0.25
00000247--b657952782--13,P0,1000293,251,876182728488,1,279,304,1.8536643981933594,0.125,0.0
00000247--b657952782--13,P0,1000321,256,876683189263,1,307,279,2.3709850311279297,0.03125,0.0
00000247--b657952782--13,P0,1000331,270,878082832507,1,319,317,1.8616294860839844,0.03125,0.25
00000247--b657952782--13,P0,1000319,276,878682655735,1,305,334,1.8704948425292969,0.1875,0.25
00000247--b657952782--13,P0,1000335,290,880083037226,1,321,328,1.3811492919921875,0.0625,0.0
00000247--b657952782--13,P0,1000373,299,880983255308,1,358,359,1.2798614501953125,0.375,0.0
00000247--b657952782--13,P0,1000424,368,887883189161,1,409,412,0.8315048217773438,0.03125,0.0
00000247--b657952782--13,P0,1000462,413,892382392947,1,447,456,1.5103836059570312,0.03125,0.25
00000247--b657952782--13,P0,1000504,460,897073131202,1,488,494,0.9993667602539062,0.0,0.0
00000247--b657952782--13,P0,1000504,463,897383175225,1,494,505,0.39725685119628906,0.21875,0.0
00000247--b657952782--14,P0,1000026,66,917672446353,1,58,70,1.5024375915527344,0.0625,0.25
00000247--b657952782--14,P0,1000122,128,923872884373,1,120,141,1.2477569580078125,1.03125,0.0
00000247--b657952782--14,P0,1000096,151,926173907425,1,95,163,2.2411727905273438,0.25,0.25
00000247--b657952782--14,P0,1000129,170,928073211953,1,127,173,1.4938545227050781,0.65625,0.0
00000247--b657952782--14,P0,1000127,172,928273197300,1,125,186,2.4915504455566406,0.5625,0.25
00000247--b657952782--14,P0,1000183,180,929072693262,1,180,193,1.9876976013183594,0.0625,0.25
00000247--b657952782--14,P0,1000302,307,941772612461,1,295,302,1.1488037109375,1.09375,0.0
00000247--b657952782--14,P0,1000428,399,950973143826,1,378,413,1.7993354797363281,0.59375,0.25
00000247--b657952782--14,P0,1000460,432,954272948199,1,430,438,0.17874526977539062,0.28125,0.0
00000247--b657952782--15,P0,1000340,400,1011062796172,1,331,332,2.0003814697265625,0.125,0.0
00000247--b657952782--15,P0,1000339,404,1011462774359,1,330,340,1.9970169067382812,0.6875,0.0
00000247--b657952782--15,P0,1000363,440,1015063380334,1,354,393,2.3603038787841797,0.53125,0.0
00000247--b657952782--15,P0,1000413,440,1015063380334,1,400,399,1.8590240478515625,0.375,0.25
00000247--b657952782--15,P0,1000474,470,1018063147749,1,459,471,1.9996261596679688,0.0625,0.25
00000247--b657952782--15,P0,1000473,476,1018662515924,1,465,473,1.986968994140625,0.03125,0.0
00000247--b657952782--15,P0,1000475,476,1018662515924,1,460,477,1.9813766479492188,0.4375,0.25
00000247--b657952782--15,P0,1000510,484,1019463393326,1,492,465,1.9953689575195312,0.25,0.0
00000247--b657952782--15,P0,1000473,488,1019863313944,1,473,500,2.1173019409179688,1.125,0.0
00000247--b657952782--15,P0,1000541,496,1020663388136,1,522,523,0.7413101196289062,1.09375,0.25
00000247--b657952782--15,P0,1000531,507,1021762683159,1,538,513,2.001598358154297,0.03125,0.0
00000247--b657952782--15,P0,1000531,509,1021962509550,1,513,538,2.0216064453125,0.78125,0.0
00000247--b657952782--15,P0,1000533,509,1021962509550,1,515,510,2.0216064453125,0.96875,0.0
00000247--b657952782--15,P0,1000525,517,1022762415750,1,537,515,1.8980655670166016,0.09375,0.0
00000247--b657952782--15,P0,1000571,527,1023763058643,1,551,572,2.012805938720703,1.03125,0.25
00000247--b657952782--16,P0,1000080,87,1039762653173,1,86,81,1.0240859985351562,0.125,0.0
00000247--b657952782--16,P0,1000080,89,1039963109956,1,81,86,2.0782852172851562,0.125,0.0
00000247--b657952782--16,P0,1000080,93,1040362679115,1,86,81,0.7397689819335938,0.0625,0.25
00000247--b657952782--16,P0,1000077,94,1040463523260,1,88,78,2.1786956787109375,0.21875,0.25
00000247--b657952782--16,P0,1000090,94,1040463523260,1,91,97,2.2255172729492188,0.03125,0.0
00000247--b657952782--16,P0,1000095,94,1040463523260,1,96,100,1.9755172729492188,0.15625,0.0
00000247--b657952782--16,P0,1000077,95,1040563704114,1,78,88,2.2944412231445312,0.1875,0.25
00000247--b657952782--16,P0,1000090,95,1040563704114,1,97,91,2.49761962890625,0.0,0.0
00000247--b657952782--16,P0,1000095,95,1040563704114,1,100,96,2.74761962890625,0.125,0.0
00000247--b657952782--16,P0,1000104,103,1041363330507,1,105,108,1.7492828369140625,0.0625,0.0
00000247--b657952782--16,P0,1000095,108,1041863153706,1,96,100,1.2061958312988281,0.125,0.0
00000247--b657952782--16,P0,1000194,237,1054762872048,1,194,199,2.73431396484375,0.21875,0.0
00000247--b657952782--16,P0,1000194,240,1055062841997,1,199,194,1.7774505615234375,0.1875,0.25
00000247--b657952782--16,P0,1000209,261,1057162881836,1,209,219,2.2616195678710938,1.0625,0.25
00000247--b657952782--16,P0,1000209,262,1057263154029,1,219,209,2.4910888671875,1.0,0.0
00000247--b657952782--16,P0,1000521,596,1090662699396,1,518,527,2.2470169067382812,0.0625,0.0
00000247--b657952782--17,P0,1000034,22,1093263680475,1,35,36,1.9780426025390625,0.3125,0.0
00000247--b657952782--17,P0,1000037,22,1093263680475,1,38,40,1.9726390838623047,0.0,0.25
00000247--b657952782--17,P0,1000022,29,1093963012836,1,23,25,2.2770605087280273,0.0,1.0
00000247--b657952782--17,P0,1000074,55,1096564899498,1,75,80,1.8102912902832031,0.09375,0.0
00000247--b657952782--17,P0,1000094,64,1097462973022,1,93,98,1.9862709045410156,0.15625,0.25
00000247--b657952782--17,P0,1000098,69,1097962760400,1,97,96,2.006572723388672,0.15625,0.0
00000247--b657952782--17,P0,1000066,87,1099764020078,1,70,113,1.7377662658691406,0.0,0.0
00000247--b657952782--17,P0,1000117,87,1099764020078,1,116,119,1.9877662658691406,0.0,0.0
00000247--b657952782--17,P0,1000131,95,1100562606511,1,130,133,2.0012245178222656,0.03125,0.0
00000247--b657952782--17,P0,1000141,117,1102764982164,1,140,153,2.249375343322754,0.09375,0.25
00000247--b657952782--17,P0,1000141,118,1102865117688,1,153,140,1.9482450485229492,0.03125,0.25
00000247--b657952782--17,P0,1000159,128,1103862554565,1,158,162,1.9890131950378418,0.1875,0.0
00000247--b657952782--17,P0,1000174,146,1105663141584,1,173,174,2.751291275024414,0.09375,0.0
00000247--b657952782--17,P0,1000169,147,1105763305514,1,168,171,1.974264144897461,0.15625,0.0
00000247--b657952782--17,P0,1000169,148,1105862922953,1,171,168,2.5238685607910156,0.125,0.0
00000247--b657952782--17,P0,1000206,161,1107163036910,1,202,204,2.7596893310546875,0.09375,0.0
00000247--b657952782--17,P0,1000201,165,1107563973954,1,198,201,2.2368812561035156,0.03125,0.0
00000247--b657952782--17,P0,1000201,166,1107664520419,1,201,198,1.9695606231689453,0.0625,0.25
00000247--b657952782--17,P0,1000226,181,1109162867056,1,220,237,0.7630538940429688,0.125,0.0
00000247--b657952782--17,P0,1000229,181,1109162867056,1,223,224,1.7654228210449219,0.0625,0.0
00000247--b657952782--17,P0,1000249,193,1110362544330,1,243,245,2.7578659057617188,0.15625,0.0
00000247--b657952782--17,P0,1000249,194,1110463219990,1,245,243,2.7173614501953125,0.15625,0.0
00000247--b657952782--17,P0,1000276,206,1111663111962,1,264,268,2.23687744140625,0.1875,0.25
00000247--b657952782--17,P0,1000276,213,1112364138786,1,268,264,0.7561264038085938,0.0,0.0
00000247--b657952782--17,P0,1000276,215,1112563961872,1,264,268,2.514556884765625,0.125,0.0
00000247--b657952782--17,P0,1000269,219,1112962686169,1,261,262,2.4650650024414062,0.125,0.0
00000247--b657952782--17,P0,1000288,219,1112962686169,1,280,283,2.7090225219726562,0.28125,0.25
00000247--b657952782--17,P0,1000313,234,1114463180464,1,306,305,2.7380218505859375,0.28125,0.0
00000247--b657952782--17,P0,1000378,317,1122763198127,1,369,394,2.7668685913085938,0.03125,0.5
00000247--b657952782--17,P0,1000393,317,1122763198127,1,384,392,1.7668094635009766,0.0,0.5
00000247--b657952782--17,P0,1000378,318,1122863203901,1,394,369,1.9832134246826172,0.0625,0.5
00000247--b657952782--17,P0,1000393,318,1122863203901,1,392,384,2.7332725524902344,0.03125,0.5
00000247--b657952782--17,P0,1000405,318,1122863203901,1,396,398,2.5003662109375,0.09375,0.25
00000247--b657952782--17,P0,1000378,319,1122962697670,1,369,394,2.7669906616210938,0.03125,0.5
00000247--b657952782--17,P0,1000393,319,1122962697670,1,384,392,2.0111894607543945,0.03125,0.25
00000247--b657952782--17,P0,1000405,319,1122962697670,1,398,396,1.9940929412841797,0.03125,0.5
00000247--b657952782--17,P0,1000405,320,1123062587866,1,396,398,2.7477989196777344,0.0,0.25
00000247--b657952782--17,P0,1000405,321,1123163020537,1,398,396,2.0078792572021484,0.0,0.0
00000247--b657952782--17,P0,1000409,323,1123362626571,1,400,404,0.7534332275390625,0.03125,0.0
00000247--b657952782--17,P0,1000406,324,1123463191290,1,397,396,2.499187469482422,0.0625,0.25
00000247--b657952782--17,P0,1000406,327,1123762988526,1,396,397,2.052907943725586,0.0,0.0
00000247--b657952782--17,P0,1000414,327,1123762988526,1,405,406,2.5701308250427246,0.4375,0.75
00000247--b657952782--17,P0,1000405,328,1123863139630,1,398,407,1.9718303680419922,0.03125,0.25
00000247--b657952782--17,P0,1000409,328,1123863139630,1,404,400,1.9715747833251953,0.09375,0.25
00000247--b657952782--17,P0,1000405,329,1123962988531,1,407,398,2.020284652709961,0.03125,0.0
00000247--b657952782--17,P0,1000409,329,1123962988531,1,400,404,2.0205154418945312,0.09375,0.0
00000247--b657952782--17,P0,1000468,372,1128263197921,1,456,472,2.0190067291259766,0.03125,0.0
00000247--b657952782--17,P0,1000475,372,1128263197921,1,463,467,1.774658203125,0.125,0.25
00000247--b657952782--17,P0,1000477,372,1128263197921,1,465,470,2.0192222595214844,0.03125,0.0
00000247--b657952782--17,P0,1000475,373,1128362248136,1,467,463,2.751736640930176,0.03125,0.0
00000247--b657952782--17,P0,1000490,386,1129662377003,1,476,479,1.9924774169921875,0.25,0.25
00000247--b657952782--17,P0,1000503,397,1130762357135,1,488,496,2.2861328125,0.0625,0.25
00000247--b657952782--17,P0,1000469,409,1131962455142,1,479,457,3.57977294921875,0.03125,0.0
00000247--b657952782--17,P0,1000469,410,1132062450174,1,457,479,2.196634292602539,0.03125,0.0
00000247--b657952782--17,P0,1000565,563,1147362502401,1,550,551,1.4974136352539062,0.8125,0.25
00000247--b657952782--18,P0,1000045,97,1160762675736,1,71,64,2.2948532104492188,0.0625,0.0
00000247--b657952782--18,P0,1000131,193,1170362749458,1,126,133,1.7734222412109375,0.09375,0.0
00000247--b657952782--18,P0,1000131,194,1170462560338,1,133,126,2.50640869140625,0.0625,0.0
00000247--b657952782--18,P0,1000214,268,1177863166440,1,216,232,2.4726028442382812,0.4375,0.25
00000247--b657952782--18,P0,1000242,269,1177963107184,1,235,250,2.2802276611328125,0.0625,0.0
00000247--b657952782--18,P0,1000242,270,1178063520807,1,250,235,2.2222366333007812,0.4375,0.0
00000247--b657952782--18,P0,1000242,271,1178163873908,1,235,250,2.4917449951171875,0.03125,0.0
00000247--b657952782--18,P0,1000242,272,1178262582966,1,250,235,2.2921295166015625,0.4375,0.0
00000247--b657952782--18,P0,1000242,283,1179362976885,1,235,250,2.497528076171875,0.09375,0.25
00000247--b657952782--18,P0,1000242,284,1179463075638,1,250,235,2.4958267211914062,0.75,0.25
00000247--b657952782--18,P0,1000242,285,1179562184831,1,235,250,2.273944854736328,0.53125,0.25
00000247--b657952782--18,P0,1000242,286,1179663168610,1,250,235,2.4542922973632812,0.90625,0.25
00000247--b657952782--18,P0,1000242,287,1179763307781,1,235,250,2.2511749267578125,0.59375,0.0
00000247--b657952782--18,P0,1000242,292,1180263428378,1,250,235,2.7241287231445312,0.84375,0.25
00000247--b657952782--18,P0,1000242,293,1180362691604,1,235,250,1.773468017578125,0.625,0.25
00000247--b657952782--18,P0,1000320,333,1184363044634,1,342,312,2.7806358337402344,0.3125,0.0
00000247--b657952782--18,P0,1000372,352,1186262998945,1,360,365,2.2728347778320312,0.03125,0.25
00000247--b657952782--18,P0,1000372,361,1187162692443,1,365,360,1.7549724578857422,0.15625,0.0
00000247--b657952782--18,P0,1000420,399,1190962490147,1,411,408,2.5528793334960938,0.21875,0.0
00000247--b657952782--18,P0,1000420,402,1191262792145,1,408,411,2.0016822814941406,0.34375,0.75
00000247--b657952782--18,P0,1000489,412,1192262438575,1,474,480,3.0216445922851562,0.34375,0.0
00000247--b657952782--18,P0,1000476,413,1192365213421,1,461,466,2.9607887268066406,0.4375,0.0
00000247--b657952782--18,P0,1000489,413,1192365213421,1,480,474,0.45867919921875,0.625,0.0
00000247--b657952782--18,P0,1000476,414,1192463487216,1,466,461,2.0107498168945312,0.78125,0.0
00000247--b657952782--18,P0,1000509,427,1193763275512,1,497,493,2.2868423461914062,0.0625,0.25
00000247--b657952782--18,P0,1000509,428,1193863131710,1,493,497,2.492950439453125,0.25,0.25
00000247--b657952782--18,P0,1000509,429,1193963044056,1,497,493,2.509654998779297,0.09375,0.25
00000247--b657952782--18,P0,1000540,465,1197562893578,1,524,529,1.7503509521484375,0.0625,0.0
00000247--b657952782--18,P0,1000652,541,1205164147895,1,635,646,2.2403945922851562,0.34375,0.0
00000247--b657952782--18,P0,1000652,549,1205962740647,1,646,635,2.2619857788085938,0.25,0.25
00000247--b657952782--18,P0,1000652,552,1206263157364,1,635,646,2.7333106994628906,0.1875,0.25
00000247--b657952782--18,P0,1000652,553,1206362849557,1,646,635,2.011566162109375,0.21875,0.25
00000247--b657952782--18,P0,1000682,566,1207662642199,1,664,668,2.7468185424804688,0.46875,0.0
00000247--b657952782--19,P0,1000083,85,1219562390325,1,83,91,2.3241806030273438,0.0,0.25
00000247--b657952782--19,P0,1000083,86,1219662765630,1,91,83,2.9533615112304688,0.03125,0.0
00000247--b657952782--19,P0,1000313,209,1231963187614,1,310,317,2.7956085205078125,0.15625,0.25
00000247--b657952782--19,P0,1000318,209,1231963187614,1,315,316,2.5403289794921875,0.0625,0.0
00000247--b657952782--19,P0,1000313,210,1232063144393,1,317,310,2.99664306640625,0.15625,0.25
00000247--b657952782--19,P0,1000313,211,1232162388350,1,310,317,2.5419921875,0.21875,0.0
00000247--b657952782--19,P0,1000313,222,1233263691264,1,310,323,3.2726211547851562,0.28125,0.0
00000247--b657952782--19,P0,1000321,246,1235663151156,1,318,332,0.7203025817871094,0.0625,0.0
00000247--b657952782--19,P0,1000350,246,1235663151156,1,343,362,2.7145309448242188,0.0625,0.25
00000247--b657952782--19,P0,1000366,246,1235663151156,1,357,359,1.7257843017578125,0.0625,0.25
00000247--b657952782--19,P0,1000321,254,1236463240682,1,332,318,2.4769515991210938,0.0625,0.0
00000247--b657952782--19,P0,1000321,255,1236564906094,1,318,332,2.6752090454101562,0.09375,0.0
00000247--b657952782--19,P0,1000321,256,1236664257572,1,332,318,2.800142288208008,0.0625,0.0
00000247--b657952782--19,P0,1000391,279,1238962742166,1,378,391,3.7773284912109375,0.0625,0.0
00000247--b657952782--19,P0,1000433,309,1241962532035,1,415,416,2.7516098022460938,0.125,0.25
00000247--b657952782--19,P0,1000471,328,1243862471483,1,453,454,1.27801513671875,0.1875,0.25
00000247--b657952782--19,P0,1000471,330,1244063264866,1,454,455,0.7172317504882812,0.03125,0.25
00000247--b657952782--19,P0,1000477,330,1244063264866,1,459,453,0.7227554321289062,0.03125,0.0
