event_id,scan,pid,category,abs_delta_d,abs_delta_y,abs_delta_v,publication_divergence_scans,publication_divergence_duration_s,key,policy
00000299--4e4dc57170--7:456:1000630,456,1000630,R2_MEMBER_DISAPPEAR_REP_CHANGE,1.75,0.75,0.25,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:460:1000624,460,1000624,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.5,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:461:1000624,461,1000624,R1_STABLE_GROUP_REP_CHANGE,1.5,0.125,0.25,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:461:1000663,461,1000663,R5_GROUP_MERGE_REP_CHANGE,2.5,0.15625,0.25,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:462:1000663,462,1000663,R5_GROUP_MERGE_REP_CHANGE,1.25,0.375,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:463:1000624,463,1000624,R1_STABLE_GROUP_REP_CHANGE,1.0,0.15625,0.5,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:463:1000663,463,1000663,R1_STABLE_GROUP_REP_CHANGE,1.25,0.1875,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:464:1000624,464,1000624,R1_STABLE_GROUP_REP_CHANGE,1.25,0.0625,0.5,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:488:1000643,488,1000643,R1_STABLE_GROUP_REP_CHANGE,0.5,0.15625,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:490:1000643,490,1000643,R1_STABLE_GROUP_REP_CHANGE,1.5,0.1875,0.25,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:499:1000747,499,1000747,R1_STABLE_GROUP_REP_CHANGE,2.5,0.1875,0.25,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:504:1000756,504,1000756,R5_GROUP_MERGE_REP_CHANGE,0.5,0.03125,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:506:1000756,506,1000756,R1_STABLE_GROUP_REP_CHANGE,1.75,0.15625,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:554:1000791,554,1000791,R5_GROUP_MERGE_REP_CHANGE,2.5,0.21875,0.0,507,50.590163013,00000299--4e4dc57170--7,E
00000299--4e4dc57170--7:555:1000791,555,1000791,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.75,0.21875,0.25,507,50.590163013,00000299--4e4dc57170--7,E
0000026a--171a0a1f5c--4:266:1000227,266,1000227,R1_STABLE_GROUP_REP_CHANGE,2.75,0.875,0.0,504,50.299291208,0000026a--171a0a1f5c--4,E
0000026a--171a0a1f5c--4:267:1000227,267,1000227,R1_STABLE_GROUP_REP_CHANGE,2.25,0.03125,0.25,504,50.299291208,0000026a--171a0a1f5c--4,E
0000026a--171a0a1f5c--26:100:1000129,100,1000129,R5_GROUP_MERGE_REP_CHANGE,2.25,1.34375,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:103:1000129,103,1000129,R2_MEMBER_DISAPPEAR_REP_CHANGE,0.25,1.40625,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:219:1000261,219,1000261,R1_STABLE_GROUP_REP_CHANGE,0.5,0.21875,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:220:1000261,220,1000261,R1_STABLE_GROUP_REP_CHANGE,2.5,0.09375,0.5,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:221:1000279,221,1000279,R5_GROUP_MERGE_REP_CHANGE,3.0,0.03125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:229:1000265,229,1000265,R1_STABLE_GROUP_REP_CHANGE,1.0,0.46875,0.25,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:229:1000276,229,1000276,R1_STABLE_GROUP_REP_CHANGE,0.75,0.09375,0.25,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:229:1000281,229,1000281,R1_STABLE_GROUP_REP_CHANGE,0.5,0.3125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:231:1000265,231,1000265,R1_STABLE_GROUP_REP_CHANGE,2.5,0.125,0.25,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:231:1000276,231,1000276,R1_STABLE_GROUP_REP_CHANGE,2.5,0.0625,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:231:1000281,231,1000281,R1_STABLE_GROUP_REP_CHANGE,2.5,0.34375,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:273:1000375,273,1000375,R5_GROUP_MERGE_REP_CHANGE,2.75,0.84375,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:276:1000347,276,1000347,R5_GROUP_MERGE_REP_CHANGE,2.75,0.53125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:449:1000627,449,1000627,R1_STABLE_GROUP_REP_CHANGE,0.75,0.3125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:451:1000627,451,1000627,R1_STABLE_GROUP_REP_CHANGE,2.5,0.53125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:499:1000685,499,1000685,R5_GROUP_MERGE_REP_CHANGE,0.5,0.8125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:500:1000685,500,1000685,R5_GROUP_MERGE_REP_CHANGE,2.0,0.8125,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:508:1000685,508,1000685,R1_STABLE_GROUP_REP_CHANGE,1.0,0.25,0.0,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:512:1000685,512,1000685,R1_STABLE_GROUP_REP_CHANGE,1.5,0.25,0.25,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000026a--171a0a1f5c--26:596:1000790,596,1000790,R1_STABLE_GROUP_REP_CHANGE,2.75,0.15625,0.25,500,49.910125257000004,0000026a--171a0a1f5c--26,E
0000025c--0795289e2c--2:110:1000164,110,1000164,R1_STABLE_GROUP_REP_CHANGE,1.75,0.78125,0.0,490,48.890052072,0000025c--0795289e2c--2,E
0000025c--0795289e2c--2:145:1000185,145,1000185,R1_STABLE_GROUP_REP_CHANGE,1.75,0.5,0.25,490,48.890052072,0000025c--0795289e2c--2,E
0000025c--0795289e2c--2:147:1000185,147,1000185,R2_MEMBER_DISAPPEAR_REP_CHANGE,2.75,0.8125,0.0,490,48.890052072,0000025c--0795289e2c--2,E
0000025c--0795289e2c--2:205:1000267,205,1000267,R4_GROUP_SPLIT_REP_CHANGE,3.75,0.21875,0.0,490,48.890052072,0000025c--0795289e2c--2,E
