population,tenure_scans,count,duration_p50_s,duration_p90_s,duration_p95_s,duration_p99_s,duration_max_s
ALL_REPRESENTATIVE_TENURE,124,49,12.299738407000001,12.3008590724,12.3068186506,12.330934966880001,12.339823412000001
ALL_REPRESENTATIVE_TENURE,125,52,12.3999376035,12.400597277200001,12.400952441250002,12.4023298649,12.402664481
ALL_REPRESENTATIVE_TENURE,126,50,12.499984498,12.5096242448,12.510422212950001,12.511037382120001,12.511325606000002
ALL_REPRESENTATIVE_TENURE,127,55,12.600074177000002,12.608866385599999,12.610167391200001,12.692948537360001,12.789467066
ALL_REPRESENTATIVE_TENURE,128,45,12.69963152,12.7012766224,12.716651368199999,12.74234859372,12.759553666
ALL_REPRESENTATIVE_TENURE,129,35,12.799985086000001,12.8058083124,12.8104723649,12.822904730000001,12.829179311
ALL_REPRESENTATIVE_TENURE,130,47,12.899989939000001,12.907977949000003,12.9098892046,12.910399097820001,12.910636519
ALL_REPRESENTATIVE_TENURE,131,42,12.999807126,13.0092363281,13.0104919749,13.016241492470002,13.020036507
ALL_REPRESENTATIVE_TENURE,132,49,13.099471143,13.109212991800002,13.117360252600001,13.1607558788,13.179834038000001
ALL_REPRESENTATIVE_TENURE,133,43,13.199731225,13.202771305399999,13.209802022300002,13.24869851382,13.269589578000001
ALL_REPRESENTATIVE_TENURE,134,38,13.299904291,13.3015024762,13.310213688000001,13.31055171321,13.310582892000001
ALL_REPRESENTATIVE_TENURE,135,40,13.399686758000001,13.4012312712,13.4094170186,13.482694649630002,13.528981091
ALL_REPRESENTATIVE_TENURE,136,41,13.499696243,13.50917822,13.510246726,13.5599887276,13.580453902
ALL_REPRESENTATIVE_TENURE,137,39,13.59974998,13.6084027094,13.6101211578,13.64737762554,13.670148657
ALL_REPRESENTATIVE_TENURE,138,34,13.699864230000001,13.709638705,13.71044518595,13.71862627179,13.722559257
ALL_REPRESENTATIVE_TENURE,139,44,13.800015105500002,13.8060998745,13.81040340965,13.876310869220001,13.910808843000002
ALL_REPRESENTATIVE_TENURE,140,38,13.899907326500001,13.9045506593,13.920774842650001,13.95486917398,13.969776158
ALL_REPRESENTATIVE_TENURE,141,33,13.999920579000001,14.001322118000001,14.0934758386,14.348939456520002,14.410209341000002
ALL_REPRESENTATIVE_TENURE,142,36,14.099852612000001,14.100979864500001,14.10331477375,14.1102127937,14.11045185
ALL_REPRESENTATIVE_TENURE,143,36,14.200031095,14.209217439500001,14.212838506,14.2263446328,14.229778340000001
ALL_REPRESENTATIVE_TENURE,144,39,14.299877271000001,14.309633931,14.310140243700001,14.36073487428,14.391458841
ALL_REPRESENTATIVE_TENURE,145,36,14.399795893,14.4057241035,14.412578632000002,14.419817400300001,14.419878623
ALL_REPRESENTATIVE_TENURE,146,30,14.4997240585,14.5031645776,14.510742205350002,14.51728258656,14.519916522
ALL_REPRESENTATIVE_TENURE,147,37,14.599900204,14.609684788800003,14.6120174422,14.741765738840002,14.810639717
ALL_REPRESENTATIVE_TENURE,148,42,14.69964254,14.701130692200003,14.709907717150001,14.72723014221,14.738754922
ALL_REPRESENTATIVE_TENURE,149,34,14.7998210435,14.8067712926,14.809958517150001,14.816680216790001,14.819988347
ALL_REPRESENTATIVE_TENURE,150,39,14.900027845,14.9007756798,14.9018414124,14.971829531600001,15.009754702
ALL_REPRESENTATIVE_TENURE,151,33,14.999719323,15.0015855426,15.009975599200002,15.017961467720001,15.021468021
ALL_REPRESENTATIVE_TENURE,152,38,15.100069112500002,15.109267256800003,15.109966250500001,15.11605761398,15.119395697000002
ALL_REPRESENTATIVE_TENURE,153,32,15.200108673000003,15.2075585363,15.2151006586,15.33073518113,15.380426872000001
ALL_REPRESENTATIVE_TENURE,154,25,15.2997946,15.301501794200002,15.302060562600001,15.307303280680001,15.308952571
