key,policy,scan,scan_ns,pid,baseline_raw,candidate_raw,delta_d,delta_y,delta_v,aLead,reason
00000254--0ac259250e--30,P2,470,1902540820218,1000503,483,493,-1.0,-0.15625,0.0,-0.3524669088673629,P2_CAUSAL_PINGPONG
00000254--0ac259250e--34,P2,299,2125421110136,1000265,246,274,1.75,-0.25,0.0,-0.0003019457005096713,P2_CAUSAL_PINGPONG
00000254--0ac259250e--34,P2,384,2133920792972,1000374,345,346,1.5,0.53125,0.0,0.07755179171382173,P2_CAUSAL_PINGPONG
00000254--0ac259250e--34,P2,411,2136620367019,1000374,346,345,-1.5,0.15625,0.0,-0.4988821573953057,P2_CAUSAL_PINGPONG
00000254--0ac259250e--37,P2,185,2294010967582,1000251,233,225,1.0,0.0,0.0,0.18094740985826083,P2_CAUSAL_PINGPONG
00000254--0ac259250e--38,P2,480,2383500581133,1000608,516,518,1.5,0.625,0.0,0.006056935958767167,P2_CAUSAL_PINGPONG
00000254--0ac259250e--4,P2,583,353811142849,1000363,342,337,0.7435836791992188,0.03125,-0.25,-0.35306648834892373,P2_CAUSAL_PINGPONG
00000254--0ac259250e--41,P2,246,2540081091237,1000199,213,187,0.9870452880859375,0.15625,-0.5,0.7442285306870542,P2_CAUSAL_PINGPONG
00000254--0ac259250e--5,P2,382,393741426684,1000425,396,415,-0.9944725036621094,0.0,0.25,0.07965101586758827,P2_CAUSAL_PINGPONG
00000254--0ac259250e--5,P2,400,395551497937,1000443,426,434,0.38193511962890625,-0.75,0.0,0.029678669061546196,P2_CAUSAL_PINGPONG
00000254--0ac259250e--5,P2,443,399860761447,1000492,460,482,-0.4934539794921875,-0.0625,0.25,-0.9958175105463157,P2_CAUSAL_PINGPONG
00000254--0ac259250e--5,P2,590,414581093906,1000654,611,612,-1.0,-0.09375,0.0,-0.5197170710190293,P2_CAUSAL_PINGPONG
00000254--0ac259250e--5,P2,592,414781214684,1000654,611,612,-1.25,-0.15625,0.0,-0.6963019044017691,P2_CAUSAL_PINGPONG
00000254--0ac259250e--6,P2,14,416991438517,1000019,20,22,-0.9867172241210938,0.0625,0.25,-0.616546466497984,P2_CAUSAL_PINGPONG
00000254--0ac259250e--6,P2,113,426891219677,1000130,132,118,-1.25,0.4375,0.0,0.20565693313557104,P2_CAUSAL_PINGPONG
00000254--0ac259250e--8,P2,370,572571116171,1000344,321,322,-0.9911422729492188,0.125,0.25,-0.5093990192632527,P2_CAUSAL_PINGPONG
00000254--0ac259250e--8,P2,437,579262685356,1000441,413,422,-1.25,-0.40625,0.0,-0.03673052774799859,P2_CAUSAL_PINGPONG
00000254--0ac259250e--9,P2,96,605170400405,1000061,50,65,-1.5594367980957031,-0.03125,0.25,0.07470072637508388,P2_CAUSAL_PINGPONG
00000254--0ac259250e--9,P2,97,605270557119,1000061,50,65,-1.5599365234375,-0.03125,0.25,-0.1786625491753515,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--23,P2,426,5175780787494,1000138,133,131,-0.75,0.4375,0.0,-0.3293345576444754,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--24,P2,19,5194980360799,1000013,14,17,-2.0065460205078125,0.0,-0.25,0.1623624072807016,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--24,P2,60,5199080193218,1000035,34,39,0.5,-0.84375,0.0,-0.5562347522622664,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--24,P2,65,5199580940601,1000035,34,39,0.5,-0.6875,0.0,-0.2519147108283353,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--25,P2,143,5267480207734,1000081,78,76,-0.7435684204101562,-0.25,0.25,-0.41412229579885074,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--27,P2,332,5406370918561,1000087,87,80,-1.5097122192382812,0.0625,-0.25,0.5355468682422025,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--27,P2,347,5407871224080,1000106,104,113,-1.257521152496338,-0.09375,-0.25,-0.40100009904153755,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--27,P2,453,5418471544517,1000193,176,197,-2.25,-0.15625,0.0,-0.1400640960447711,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--28,P2,70,5440170958297,1000063,59,62,0.5,0.875,0.0,-0.29748343731679866,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--28,P2,129,5446070657510,1000170,162,163,1.5,0.78125,0.0,-0.5066018883365645,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--28,P2,139,5447070738726,1000170,163,165,1.75,0.6875,0.0,-0.07286427472567293,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--30,P2,225,5575660665380,1000320,299,328,-1.0,-0.46875,0.0,-0.010761941847439793,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--30,P2,291,5582261195043,1000491,464,469,-1.9872570037841797,0.3125,0.25,-0.3825044746256415,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,30,5736160191625,1000031,31,47,-0.5,-0.5625,0.0,-0.0007940539395948485,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,33,5736460683814,1000031,31,47,-0.5,-0.4375,0.0,-0.0001715156509524873,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,35,5736651070219,1000047,44,53,-0.7430572509765625,-0.34375,0.25,-0.5300915198131279,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,37,5736860471446,1000031,31,47,-1.0,-0.28125,0.0,-2.2228428363442348e-05,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,37,5736860471446,1000041,38,46,-0.7434844970703125,-0.71875,0.25,-0.6661603611100748,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,37,5736860471446,1000047,44,53,-0.8386077880859375,-0.34375,0.25,-0.6456313176102367,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,41,5737260638394,1000041,46,38,0.483612060546875,0.6875,-0.25,0.3821470941309187,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,42,5737351501594,1000031,31,47,-1.0,-0.25,0.0,-0.284257314080742,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,78,5740960116615,1000106,93,95,-0.5,0.375,0.0,0.5158390003785727,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,83,5741461059156,1000106,93,95,-0.5,0.34375,0.0,0.8192256707258581,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,86,5741760166805,1000106,95,93,0.5067672729492188,-0.34375,0.25,0.08702553353588116,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--33,P2,87,5741860285667,1000103,90,92,-1.0,-0.0625,0.0,-0.2287532930221684,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--35,P2,230,5876150953505,1000271,242,257,1.8618907928466797,0.375,-0.25,0.47460618582354874,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--35,P2,243,5877442511606,1000296,276,264,-1.0,-0.03125,0.0,-0.04048739934628211,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--35,P2,243,5877442511606,1000297,268,287,-1.75,0.03125,0.0,-0.04048739934628211,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--35,P2,273,5880450292855,1000310,281,267,-0.5,0.09375,0.0,-0.019664780709040826,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--37,P2,261,5999240513182,1000166,168,150,-1.25,-0.125,0.0,-0.07284969925463633,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--38,P2,329,6066040200649,1000403,383,390,-1.25,-0.0625,0.0,-0.5597270229828012,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--39,P2,353,6128430796151,1000442,404,464,1.25,0.34375,0.0,0.19712567267356904,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--39,P2,353,6128430796151,1000478,435,465,1.25,-0.125,0.0,0.12251680926984024,P2_CAUSAL_PINGPONG
00000255--d1d0ee73c5--39,P2,400,6133130228092,1000497,482,453,1.2566051483154297,0.28125,0.25,-0.808442524173399,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--11,P2,529,798843010546,1000129,132,126,-0.8872756958007812,-0.375,0.0,-0.07483848753540351,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--12,P2,152,821143467484,1000158,148,153,-1.6624717712402344,-0.03125,0.0,-0.8769854765280289,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--13,P2,369,902844613095,1000345,321,322,-0.852386474609375,0.1875,0.0,0.26825132526823825,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,122,938135273014,1000152,150,164,-1.75,-0.0625,0.0,-0.09924366729632648,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,132,939135137669,1000152,150,164,-1.75,0.03125,0.0,0.2612866700336812,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,171,943034400858,1000227,246,226,0.49300384521484375,-0.90625,-0.25,-0.12522177514706578,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,173,943234162076,1000227,226,246,-0.5,1.0,0.0,-0.5599881663981454,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,201,946034257301,1000279,276,247,-1.5,0.25,0.0,0.30582288576163286,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,205,946434532011,1000279,276,247,-1.5,0.21875,0.0,0.03963464599470762,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,214,947334760886,1000277,260,271,-0.9928016662597656,0.09375,0.25,-0.05924401599932726,P2_CAUSAL_PINGPONG
00000257--d1cacb63a0--14,P2,217,947634841871,1000291,285,293,-1.5,0.0625,0.0,0.09773445456970463,P2_CAUSAL_PINGPONG
