key,policy,scan,scan_ns,pid,baseline_raw,candidate_raw,delta_d,delta_y,delta_v,aLead,reason
00000247--b657952782--15,P6,496,1020663388136,1000541,523,522,0.7446441650390625,-1.09375,-0.25,0.49514301822616485,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--16,P6,240,1055062841997,1000194,194,199,-1.2444534301757812,0.1875,0.25,-0.5770556946320833,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--17,P6,194,1110463219990,1000249,243,245,0.5,0.0,0.0,0.08454695607576472,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--17,P6,195,1110562972993,1000249,243,245,0.5,-0.03125,0.0,0.07703137985573631,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--17,P6,234,1114463180464,1000313,305,306,0.5,-0.125,0.0,0.05298930978739516,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--17,P6,235,1114563186898,1000313,305,306,0.5,-0.1875,0.0,-0.005023807392419151,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--17,P6,563,1147362502401,1000565,551,550,-3.005706787109375,-1.03125,-0.25,0.5425973985254255,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--18,P6,413,1192365213421,1000489,474,480,0.25,0.625,0.0,0.09580116477000458,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--18,P6,414,1192463487216,1000489,474,480,0.0,0.71875,0.0,0.045512969553791166,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--18,P6,415,1192563452356,1000489,474,480,-0.25,0.71875,0.0,0.0634114720098096,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--19,P6,210,1232063144393,1000313,310,317,0.75,0.15625,0.0,-0.10093714367954087,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--19,P6,254,1236463240682,1000321,318,332,-0.5000019073486328,0.0625,0.0,-0.42785833302733023,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--2,P6,228,213942637565,1000275,262,241,0.4882936477661133,-0.125,-0.5,-0.19042682597724103,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--2,P6,343,225443267596,1000431,379,394,-0.9886703491210938,0.6875,0.5,-0.3514127656283157,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--2,P6,553,246442788266,1000707,651,646,0.0,-0.875,0.0,0.21731685033071238,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--20,P6,4,1271463436300,1000003,4,12,-0.24460601806640625,0.71875,0.25,0.0,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--20,P6,5,1271562338503,1000003,4,12,-0.24665069580078125,0.71875,0.25,-0.2765686655404936,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--20,P6,409,1311962606239,1000421,411,412,1.4967041015625,-0.15625,-0.25,-0.017708420422417243,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,111,1342153269413,1000149,146,154,0.75,0.0,0.0,0.13120061828547883,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,193,1350362813708,1000217,208,214,1.0036582946777344,-0.03125,0.25,-0.45280033512201684,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,369,1367952937033,1000351,338,339,0.9826927185058594,-0.125,-0.75,-0.09356891349282948,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,371,1368153317940,1000351,339,338,-0.7283554077148438,0.125,1.0,-1.0120599038774634,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,374,1368453031924,1000344,331,336,1.7445602416992188,-0.09375,-0.25,0.034750776294600536,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--21,P6,379,1368954032392,1000344,331,336,1.738997459411621,-0.09375,-0.5,0.2425588227584311,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--22,P6,21,1393152420704,1000016,17,24,2.7557106018066406,0.75,0.25,-0.2955294584683269,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--22,P6,177,1408753744824,1000204,173,178,2.2665767669677734,-0.8125,0.75,-1.9694837799654168,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--22,P6,300,1421052573073,1000372,341,332,-0.75,0.0,0.0,-0.26342813918286956,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--22,P6,339,1424952532169,1000396,378,365,1.75,0.84375,0.0,-0.5108561632530898,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--22,P6,494,1440452902097,1000527,491,496,0.75,0.15625,0.0,-0.06331835759243709,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--23,P6,279,1478952784881,1000161,162,163,-0.5054168701171875,0.59375,-0.25,-0.267392672867245,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--23,P6,478,1498853414331,1000367,363,359,1.0170917510986328,0.84375,0.75,-1.2033875875731435,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,39,1514942628117,1000024,59,24,-1.5,0.3125,0.0,0.34639161691857345,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,44,1515442923204,1000048,48,66,-2.0,-0.09375,0.0,-0.2161512330253716,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,44,1515442923204,1000061,60,55,-2.0,0.3125,0.0,-0.3212376782314589,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,323,1543344355607,1000346,348,327,1.9947319030761719,-1.09375,-0.25,0.3064233727964989,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,422,1553243127528,1000510,486,485,2.25,1.375,0.0,0.0,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,502,1561242985552,1000547,519,526,0.25,-0.5,0.0,0.010606786842830913,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,503,1561342602446,1000547,519,526,0.0,-0.5,0.0,0.006364072105698547,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,504,1561443025090,1000547,519,526,0.0,-0.5,0.0,0.003818443263419128,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,505,1561542996606,1000547,519,526,0.0,-0.5,0.0,0.002291065958051477,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,509,1561942797150,1000547,519,526,0.25,-0.5,0.0,0.0002969221481634713,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,510,1562042281601,1000564,543,536,-1.0,0.9375,0.0,0.46822953547220236,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,582,1569242702581,1000641,609,604,-2.0057449340820312,-0.375,-0.25,-0.003924840950391258,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,589,1569942307880,1000620,638,585,-1.8758201599121094,0.46875,-0.25,-0.007787881959688067,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--24,P6,589,1569942307880,1000641,609,604,-2.132720947265625,-0.28125,-0.25,-0.020832706880014283,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,6,1571644912149,1000004,5,24,-2.0,-0.03125,0.0,-0.09941667106630192,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,6,1571644912149,1000015,16,27,-2.0,-0.0625,0.0,-0.09941667106630192,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,6,1571644912149,1000016,17,22,-1.9974288940429688,-0.09375,0.25,-0.5538155937194824,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,11,1572142379496,1000008,9,25,-1.75,-0.75,0.0,-0.2889554063475494,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,11,1572142379496,1000015,16,27,-2.005838394165039,-0.125,-0.25,0.5763206086116099,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,11,1572142379496,1000016,17,22,-2.0,-0.3125,0.0,-0.27342811366310116,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,25,1573545020825,1000052,58,53,-2.0,-0.0625,0.0,-0.31079128019430885,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,29,1573943162586,1000030,31,32,-2.0,0.125,0.0,-0.046759088460693946,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,32,1574242636720,1000045,51,46,-2.0,0.28125,0.0,-0.0003522069383325697,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,32,1574242636720,1000055,55,58,-2.0,0.09375,0.0,-0.006213703935865403,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,35,1574543158296,1000052,53,54,-2.0,-0.09375,0.0,-0.3727096500736798,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,35,1574543158296,1000055,55,58,-2.0,-0.0625,0.0,-0.37209620034034097,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,41,1575142313240,1000080,77,53,-1.9943008422851562,0.0,0.25,-0.19093007044117605,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,43,1575343124886,1000080,53,77,1.993896484375,0.15625,-0.25,0.38738366663520685,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,67,1577743250552,1000117,106,107,-1.75,-0.21875,0.0,-0.3315731143900248,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,435,1614534541626,1000513,476,477,-1.9999990463256836,-0.03125,0.0,-0.3822513202349947,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,537,1624733413019,1000634,594,613,-1.75,0.15625,0.0,-0.03267629815630435,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,539,1624943172593,1000626,591,586,-0.75,0.53125,0.0,-0.01851583626180435,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,540,1625042996396,1000634,594,613,-1.75,0.15625,0.0,-0.007058080401761738,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,544,1625432684238,1000626,586,591,0.5,-0.53125,0.0,-0.0014397914277179062,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,550,1626032674995,1000633,597,593,-2.0,-0.03125,0.0,-0.42144392220892574,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,550,1626032674995,1000645,604,612,-2.0000009536743164,-0.03125,0.0,-0.40600978398019066,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--25,P6,550,1626032674995,1000663,622,620,-2.0058069229125977,0.03125,-0.25,-0.03844255770383054,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--26,P6,197,1650732709182,1000285,278,274,-0.25,-1.15625,0.0,-0.041407218792744005,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,82,1699235391783,1000101,97,125,-2.000001907348633,-0.0625,0.0,0.057282591337445954,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,82,1699235391783,1000113,109,113,-2.0,-0.0625,0.0,0.06036040230486589,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,278,1718832312658,1000411,386,388,-2.0,0.09375,0.0,-0.013233985141906164,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,282,1719232191429,1000391,401,369,-2.1873035430908203,-0.0625,0.0,0.13925481163734715,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,282,1719232191429,1000394,371,412,-2.0,-0.0625,0.0,-0.2895105925371595,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,287,1719724869471,1000385,395,363,-1.75,0.03125,0.0,-0.18071832817869898,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,298,1720833086470,1000435,416,409,-2.22119140625,0.03125,-0.25,0.3463557960015641,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,309,1721933110993,1000435,416,409,-1.7708473205566406,-0.09375,0.25,-0.35133386385183885,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--27,P6,309,1721933110993,1000458,427,450,-2.0,-0.125,0.0,-0.12959651796911587,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--29,P6,229,1833922370193,1000173,170,172,0.2747354507446289,0.125,0.25,-0.364756847380868,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--29,P6,258,1836822875391,1000192,190,189,-1.0,-0.03125,0.0,-0.10934317401553123,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,50,256033248982,1000040,41,71,-0.5,0.875,0.0,0.5982482537644354,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,52,256232546392,1000040,41,71,-0.5,0.84375,0.0,0.5012066389058761,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,54,256433355618,1000040,71,41,0.5,-0.84375,0.0,0.44202655164129834,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,55,256532433117,1000040,71,41,0.5,-0.84375,0.0,0.265215930984779,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,58,256835122799,1000040,71,41,0.5,-0.84375,0.0,-0.2359091328906032,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,59,256933274693,1000040,71,41,0.494384765625,-0.90625,-0.25,0.23206233337534113,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--3,P6,62,257232607416,1000086,89,84,2.2614517211914062,-0.59375,0.5,-1.3301364517663536,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--30,P6,569,1928012895852,1000432,430,437,1.25,0.03125,0.0,0.5181671420704639,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--32,P6,341,2025202763683,1000360,382,356,2.0,0.09375,0.0,0.15731538115059918,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--33,P6,426,2093703105287,1000146,138,140,-1.25,-0.0625,0.0,-0.10420295168785114,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--36,P6,350,2266122771371,1000333,323,321,1.7441253662109375,1.0625,-0.25,0.3938397115926355,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--38,P6,65,2357632767670,1000043,46,44,-0.25540924072265625,0.6875,-0.25,-4.804592265289157,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--38,P6,66,2357733104945,1000043,46,44,-0.40653228759765625,0.6875,-0.25,-6.0045922652891575,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--38,P6,412,2392333128779,1000521,511,496,-0.50640869140625,0.96875,-0.5,-7.7369592894182695,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--38,P6,413,2392432480308,1000521,511,496,-0.506866455078125,0.96875,-0.5,-7.134050025416052,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--38,P6,590,2410133900121,1000828,799,787,0.9939384460449219,0.5,-0.5,-3.239128791178692,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--4,P6,459,357042759759,1000147,145,140,0.25,0.875,0.0,-0.00036033279683574256,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,79,439033393540,1000136,132,131,1.25,0.875,0.0,-0.0013215858132596113,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,87,439832620028,1000149,124,146,1.75,0.28125,0.0,2.832974009982707e-06,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,95,440632711785,1000187,175,182,1.5058021545410156,-0.40625,0.25,-0.10317884734012789,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,224,453532635553,1000363,342,332,-0.7556838989257812,-0.9375,-0.25,-0.10377662827371077,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,226,453733013885,1000363,332,342,0.5,0.78125,0.0,-0.03735958617853588,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,227,453833209821,1000371,350,340,-1.25,0.0625,0.0,-0.0013112510897460932,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,236,454732368334,1000371,350,340,-0.75,-0.25,0.0,-0.13600512479852045,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--6,P6,241,455232523737,1000374,343,367,-1.2556915283203125,0.03125,-0.25,1.0054330092851258,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--7,P6,45,495633003394,1000058,57,56,-2.271879196166992,-0.5625,-1.0,0.0,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--7,P6,169,508033277885,1000168,159,161,-0.5,0.875,0.0,0.012519956781806618,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--7,P6,172,508333302390,1000168,159,161,-0.25,0.6875,0.0,0.0027043106648702293,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--7,P6,210,512132763062,1000168,159,161,-1.2532501220703125,-0.1875,-0.25,0.09954216366493684,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--8,P6,274,578524398724,1000112,127,113,1.247283935546875,0.75,-0.25,-0.4912567459680765,P6_NARROW_PINGPONG_OR_JUMP
00000247--b657952782--8,P6,274,578524398724,1000126,124,126,1.3487739562988281,-0.34375,0.25,-0.7976855796426572,P6_NARROW_PINGPONG_OR_JUMP
00000250--8354d55131--1,P6,426,158528061354,1000750,696,689,-0.0143890380859375,0.15625,-0.5,-3.132382459725453,P6_NARROW_PINGPONG_OR_JUMP
00000252--d191bee66c--0,P6,359,108548012879,1000058,50,52,1.491762399673462,-0.09375,-0.25,0.4020616802324656,P6_NARROW_PINGPONG_OR_JUMP
00000252--d191bee66c--0,P6,614,134057784695,1000323,292,280,0.6986274719238281,-0.71875,-0.75,-1.9722206033984548,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--1,P6,297,145230434065,1000387,354,295,0.4711027145385742,0.0625,-0.75,0.7302767821896055,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--10,P6,189,674470653741,1000110,92,116,0.8979644775390625,-0.96875,0.5,-0.7765034408726523,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--10,P6,201,675670995677,1000116,94,95,0.9883270263671875,-0.90625,-0.75,1.1978898489656806,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,11,716650419779,1000031,32,39,0.5,-0.84375,0.0,0.4218180503936457,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,13,716850417704,1000027,28,31,0.00678253173828125,0.0,0.25,-0.2161739452117029,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,22,717750533800,1000007,53,8,0.7450637817382812,0.90625,-0.25,0.5497891609645276,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,49,720450717849,1000007,8,53,-1.25,0.09375,0.0,0.026528828185903144,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,92,724750512476,1000150,148,147,-1.25,0.1875,0.0,-0.14110918323898314,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,313,746843294939,1000530,522,516,1.260345458984375,-0.5,0.5,-1.6030562902101113,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--11,P6,319,747440779392,1000543,530,529,-0.23664093017578125,-0.78125,0.5,-0.4209169991491719,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,141,789631003551,1000202,173,159,-1.25,0.0,0.0,0.07697635537180797,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,143,789830242729,1000202,159,173,1.5000004768371582,0.09375,0.0,0.2635774222735692,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,195,795030682103,1000233,203,204,0.5,0.5,0.0,-0.24883783101598633,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,196,795131161460,1000233,203,204,0.49310302734375,0.4375,-0.25,-0.14930269860959178,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,262,801731168551,1000334,297,303,-0.49175453186035156,-0.25,0.25,-1.02000789526529,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,281,803630542310,1000342,304,309,-3.0,0.25,0.0,-0.23831471814789187,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--12,P6,478,823331111577,1000615,578,559,3.0148582458496094,-0.1875,0.5,-1.7808106498396792,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--14,P6,345,930020949158,1000147,159,141,-1.7371902465820312,0.03125,0.5,-0.4059522696916835,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--14,P6,516,947120920332,1000292,283,291,0.6324844360351562,-0.28125,-0.25,0.2590866484276073,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--14,P6,518,947320728531,1000292,291,283,-0.6344375610351562,0.28125,0.25,-0.5105982659955496,P6_NARROW_PINGPONG_OR_JUMP
00000254--0ac259250e--15,P6,84,963910733420,1000069,69,73,-2.0,0.125,0.0,0.03331226604574107,P6_NARROW_PINGPONG_OR_JUMP
