key,policy,scan,scan_ns,pid,baseline_raw,candidate_raw,delta_d,delta_y,delta_v,aLead,reason
00000243--a4d9c0a5dd--0,P5,93,166802937368,1000080,83,81,2.5051803588867188,-0.875,0.25,0.0,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,94,166904542723,1000080,83,81,2.7553024291992188,-0.8125,0.25,-0.37578163146972665,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,95,167004628952,1000080,83,81,2.5051651000976562,-1.0,0.25,-0.35450016021728525,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,96,167105181607,1000080,83,81,2.5029335021972656,-0.96875,0.25,-0.38112041544490294,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,97,167203631204,1000080,83,81,2.50341796875,-0.96875,0.25,-0.47355410696968314,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,98,167302566595,1000080,83,81,2.6044273376464844,-0.84375,0.25,-0.543770511078937,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,99,167402860916,1000080,83,81,2.860515594482422,-0.84375,0.5,-0.6084820959303179,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,99,167402860916,1000083,84,74,2.3456344604492188,-0.25,0.0,-0.3352461478411236,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,100,167502481447,1000080,83,81,2.857421875,-0.84375,0.25,-0.11450483738184003,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,101,167603144214,1000080,83,81,2.8524932861328125,-0.84375,0.25,-0.1041200275197081,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,102,167703096069,1000080,83,81,3.0060195922851562,-0.84375,0.5,-0.2308191811332148,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,105,168003602654,1000090,100,91,1.5822677612304688,0.28125,0.0,-0.012783127607149058,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,105,168003602654,1000094,99,95,1.917724609375,-0.84375,0.0,-0.0725403842112472,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,106,168103033288,1000083,84,74,2.1036453247070312,0.0625,0.0,-0.14945722442064965,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,106,168103033288,1000090,100,91,0.5,0.15625,0.0,0.20462776006540895,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,106,168103033288,1000094,99,95,1.8963470458984375,-0.71875,0.0,0.16504181854896627,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,107,168202979862,1000083,84,74,2.0970001220703125,0.03125,-0.25,0.14643353132674244,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,107,168202979862,1000090,100,91,0.5,0.09375,0.0,0.07658935374862585,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,107,168202979862,1000094,99,95,1.8972625732421875,-0.75,0.0,0.050969982026765726,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,108,168303015568,1000083,84,74,2.0858688354492188,0.03125,-0.25,0.3338891303265915,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,108,168303015568,1000090,100,91,0.33901214599609375,0.09375,0.0,0.1507438722366783,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,108,168303015568,1000094,99,95,1.9109954833984375,-0.75,0.0,0.13443893224371817,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,109,168402954697,1000073,75,74,-2.7418212890625,0.53125,0.25,-0.19267158079354607,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,109,168402954697,1000094,99,95,1.8957672119140625,-0.65625,0.0,0.384283999104178,P5_CURRENT_MEMBER_MEDOID
00000243--a4d9c0a5dd--0,P5,110,168503859536,1000073,75,74,-2.9943923950195312,0.71875,0.25,-0.32995677640287585,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,24,778329007398,1000012,16,13,-0.75,0.03125,0.0,-0.4123032428907043,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,171,793018904861,1000095,99,95,0.7443199157714844,0.03125,-0.25,0.318281651094491,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,172,793119085287,1000095,99,95,1.0,0.03125,0.0,-0.10699010745895493,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,179,793819495161,1000095,99,95,1.0,-0.03125,0.0,-0.24621709976474387,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,180,793919393215,1000095,99,95,0.9942607879638672,-0.03125,-0.25,-0.10887072714553486,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,182,794118913098,1000095,99,95,1.0,0.0,0.0,-0.3715442447810477,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,183,794218851044,1000095,99,95,1.0,0.0,0.0,-0.2210474301696012,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,290,804919495828,1000165,168,163,0.5,0.09375,0.0,-0.2443151065936928,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,296,805518995474,1000169,171,167,1.5,0.46875,0.0,-0.17358274920807232,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,297,805619422957,1000169,171,167,1.7556724548339844,0.46875,0.25,-0.43975494328991704,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,329,808818970141,1000206,204,202,-2.005615234375,-0.09375,-0.25,0.06598716930386972,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,331,809019225522,1000206,204,202,-2.005706787109375,-0.125,-0.25,-0.15026704276293812,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,332,809118927495,1000206,204,202,-2.2614898681640625,-0.15625,-0.5,0.409434947171175,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,333,809219013912,1000206,204,202,-2.2556610107421875,-0.125,-0.25,0.3784280442563275,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,334,809319666322,1000206,204,202,-2.2554473876953125,-0.1875,-0.25,0.22061779372982648,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,335,809419060093,1000206,204,202,-2.2556838989257812,-0.21875,-0.25,0.027230078282942105,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,336,809520419576,1000206,204,202,-2.255462646484375,-0.40625,-0.25,-0.09847493162086438,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,337,809620536876,1000206,204,202,-2.2551956176757812,-0.375,-0.25,-0.2952171174916126,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,338,809719152121,1000206,204,202,-2.2614059448242188,-0.3125,-0.5,0.05511083501758651,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,339,809818826179,1000206,204,202,-2.2621231079101562,-0.3125,-0.5,0.07417869472138251,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,340,809918843228,1000206,204,202,-2.2620086669921875,-0.3125,-0.5,-0.142669856376885,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,341,810019214777,1000206,204,202,-2.5114288330078125,-0.3125,-0.5,-0.135268026114582,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,355,811419418251,1000219,235,213,-1.993825912475586,-0.0625,0.25,-0.44406617927002906,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,366,812519317577,1000250,252,244,-2.0055618286132812,-0.0625,-0.25,0.16699545799372678,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--12,P5,368,812720271801,1000250,252,244,-2.2554550170898438,-0.15625,-0.25,0.23740507399518068,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,5,1196398856545,1000016,21,17,2.5,-0.25,0.0,0.0,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,6,1196498553576,1000016,21,17,2.0,-0.09375,0.0,0.0,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,7,1196599115694,1000016,21,17,2.0,-0.1875,0.0,0.0,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,8,1196699351862,1000016,21,17,2.0,-0.1875,0.0,0.0,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,9,1196799585425,1000016,21,17,2.2554473876953125,-0.1875,0.25,-0.33559852093458176,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,10,1196898703736,1000016,21,17,2.2557716369628906,-0.1875,0.25,-0.20135911256074904,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,11,1196998710519,1000016,21,17,2.255695343017578,-0.1875,0.25,-0.5449063966431431,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,12,1197098561098,1000016,21,17,2.255992889404297,-0.1875,0.25,-0.4164794524556332,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,13,1197199029984,1000016,21,17,2.2557334899902344,-0.1875,0.25,-0.15739504169653484,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,14,1197299838622,1000016,21,17,2.261066436767578,-0.15625,0.5,-0.4177185269019593,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,15,1197400192806,1000016,21,17,2.260784149169922,-0.15625,0.5,-0.2710021832453041,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,16,1197499563411,1000016,21,17,2.011280059814453,-0.1875,0.5,-0.07867331383366222,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,17,1197599526798,1000016,21,17,2.0118179321289062,-0.1875,0.5,-0.4341409948511689,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,18,1197698997406,1000016,21,17,2.012439727783203,-0.1875,0.5,-0.3828871974762262,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,19,1197799006004,1000016,21,17,2.0170860290527344,-0.21875,0.75,-0.6968522804171535,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,20,1197899069552,1000016,21,17,1.5,-0.15625,0.0,0.5031477195828467,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,21,1197999360140,1000016,21,17,1.7557106018066406,-0.15625,0.25,0.5245589482041021,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,30,1198899894527,1000049,65,49,1.25,-0.8125,0.0,-0.26078166295400296,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,31,1199000149377,1000049,65,49,1.5,-0.8125,0.0,-0.15646899777240175,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,32,1199099485964,1000049,65,49,1.5,-0.6875,0.0,-0.09388139866344104,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,33,1199199438667,1000049,65,49,1.25,-0.6875,0.0,-0.056328839198064626,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,34,1199299400641,1000011,12,55,2.0,-0.21875,0.0,-0.018488394509131006,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,34,1199299400641,1000049,65,49,1.25,-0.6875,0.0,-0.03379730351883878,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,35,1199399673977,1000011,12,55,1.75,0.09375,0.0,-0.011093036705478603,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--19,P5,35,1199399673977,1000049,65,49,1.5,-0.65625,0.0,-0.020278382111303266,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,12,1317091943983,1000002,3,10,2.5,-0.40625,0.0,0.013716676208832282,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,24,1318299400957,1000034,33,46,0.24639129638671875,1.1875,0.0,0.05262107793358947,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,25,1318399202729,1000034,33,46,0.22220611572265625,1.1875,-0.25,-0.0036147720260111954,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,26,1318499443294,1000034,33,46,-0.0026702880859375,0.78125,-0.25,-0.06051867926095222,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,27,1318598887314,1000034,33,46,0.22147369384765625,0.8125,-0.25,-0.06712052573544643,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,40,1319899057907,1000055,59,53,2.7440948486328125,-0.125,0.0,0.12549619329267142,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,40,1319899057907,1000058,55,56,2.496734619140625,-0.03125,-0.25,0.34695906396827614,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,41,1319999200020,1000032,34,31,-2.715923309326172,-0.0625,0.25,-0.11405548525493027,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,41,1319999200020,1000033,43,32,-2.25,-0.59375,0.0,-0.24385887655883545,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,41,1319999200020,1000051,51,49,-2.4918365478515625,0.5625,0.25,-0.04220691009779513,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,41,1319999200020,1000063,62,61,-2.5081634521484375,-0.0625,-0.25,0.25878535639286304,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,41,1319999200020,1000066,66,64,-2.7159271240234375,0.09375,0.25,0.0,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,42,1320099192657,1000055,59,53,2.7442855834960938,-0.28125,0.0,-0.06187796522524941,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,42,1320099192657,1000058,55,56,2.4970245361328125,-0.21875,-0.25,0.2161027222378622,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,43,1320198875978,1000055,59,53,2.5,-0.21875,0.0,-0.1496261918243057,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,43,1320198875978,1000058,55,56,2.047943115234375,-0.09375,0.0,0.19859013195602526,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,44,1320298935125,1000055,59,53,2.7553482055664062,-0.21875,0.25,-0.1887869885105231,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,44,1320298935125,1000058,55,56,2.25,-0.09375,0.0,0.11085557213261277,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,45,1320400154281,1000055,59,53,2.5,-0.21875,0.0,0.2237205747699913,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,45,1320400154281,1000058,55,56,2.5,0.03125,0.0,-0.051138412682339984,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,46,1320500377001,1000055,59,53,2.5,-0.21875,0.0,0.21680648758920995,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,46,1320500377001,1000058,55,56,2.25,0.03125,0.0,-0.1754369062385348,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,47,1320599604170,1000058,55,56,2.5034713745117188,-0.0625,0.25,-0.2196903033484825,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,48,1320699031751,1000058,55,56,2.5,-0.0625,0.0,0.24966226777921485,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--21,P5,49,1320798914167,1000058,55,56,2.5032806396484375,-0.03125,0.25,0.2906485206543773,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,25,1978509492273,1000001,8,2,-2.0,-0.875,0.0,0.1799748174867468,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,26,1978609142350,1000001,8,2,-2.25,-0.9375,0.0,0.10798489049204807,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,27,1978709565520,1000001,8,2,-2.2555294036865234,-0.9375,-0.25,0.06479093429522884,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,28,1978809386001,1000001,8,2,-2.0000009536743164,-0.78125,0.0,0.0388745605771373,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,29,1978909637934,1000001,8,2,-2.005584716796875,-0.75,-0.25,0.023324736346282376,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,30,1979009029515,1000001,8,2,-2.0059165954589844,-0.59375,-0.25,0.32211936565412513,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,31,1979108708975,1000001,8,2,-1.9999990463256836,-0.5,0.0,0.19327161939247509,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,32,1979208801444,1000001,8,2,-2.0,-0.40625,0.0,0.11596297163548505,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,33,1979309616295,1000001,8,2,-2.0055999755859375,-0.28125,-0.25,-0.2512177423434825,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,34,1979408887130,1000001,8,2,-2.00594425201416,-0.21875,-0.25,-0.1507306454060895,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,35,1979509117036,1000001,8,2,-2.0059309005737305,-0.21875,-0.25,-0.09043838724365369,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,36,1979609038383,1000001,8,2,-2.253169059753418,-0.28125,-0.25,-0.05426303234619221,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,37,1979709178893,1000001,8,2,-2.0,-0.25,0.0,-0.4928095463795055,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,38,1979809454330,1000001,8,2,-2.0,-0.25,0.0,-0.5265783023902653,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,39,1979911271521,1000001,8,2,-2.0,-0.25,0.0,-0.3159469814341591,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,40,1980009272539,1000001,8,2,-2.0,-0.21875,0.0,-0.18956818886049545,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,41,1980109378198,1000001,8,2,-1.75,-0.21875,0.0,-0.11374091331629727,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,42,1980209541370,1000001,8,2,-2.2567214965820312,-0.46875,-0.25,-0.06824454798977836,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,43,1980308928408,1000001,8,2,-2.505906105041504,-0.21875,-0.25,-0.040946728793867015,P5_CURRENT_MEMBER_MEDOID
00000245--2c15eb5d45--32,P5,44,1980409052365,1000001,8,2,-2.0,-0.125,0.0,-0.024568037276320207,P5_CURRENT_MEMBER_MEDOID
