segment_s,scan_ns,slot,raw_id,physical_pid,public_id,d_rel_m,y_rel_m,v_rel_mps,members,representative,camera,oem,published
13.826628,1017403020508,0,579,1000588,52,153.5,13.625,-5.25,579,579,0,0,1
13.826628,1017403020508,6,583,1000592,55,47.75,4.6875,-26.0,583,583,0,0,1
13.826628,1017403020508,9,586,1000595,37,95.5,-2.15625,-26.25,586,586,0,0,1
13.826628,1017403020508,10,587,1000596,34,111.0,-1.875,-26.25,587,587,0,0,1
13.926417,1017502809320,16,4,1000003,35,36.5,2.0,-1.0,4,4,0,1,1
13.926417,1017502809320,23,383,1000386,74,12.75,-3.15625,-5.0,383,383,0,0,1
13.926417,1017502809320,2,489,1000497,61,87.25,6.53125,-1.0,489,489,0,0,1
13.926417,1017502809320,11,517,1000525,85,82.5,-0.09375,-3.0,517,517,0,0,1
13.926417,1017502809320,18,570,1000579,90,42.5,-7.46875,-26.5,570,570,0,0,1
13.926417,1017502809320,19|26,571|574,1000580,40,50.5,-6.9375,-26.25,571|574,571,0,0,1
13.926417,1017502809320,27,575,1000584,88,82.25,-9.78125,-3.25,575,575,0,0,1
13.926417,1017502809320,4,577,1000586,80,37.75,4.0,-1.0,577,577,0,0,1
13.926417,1017502809320,0,579,1000588,52,153.0,13.53125,-5.0,579,579,0,0,1
13.926417,1017502809320,6,583,1000592,55,45.5,4.4375,-26.0,583,583,0,0,1
13.926417,1017502809320,9,586,1000595,37,93.25,-2.5625,-26.25,586,586,0,0,1
13.926417,1017502809320,10,587,1000596,34,108.75,-2.28125,-26.25,587,587,0,0,1
13.926417,1017502809320,14,589,1000598,93,83.0,-6.65625,-3.0,589,589,0,0,1
14.026533,1017602925162,16,4,1000003,35,36.5,1.75,-1.0,4,4,0,1,1
14.026533,1017602925162,23,383,1000386,74,12.25,-3.21875,-5.0,383,383,0,0,1
14.026533,1017602925162,2,489,1000497,61,87.25,6.40625,-1.25,489,489,0,0,1
14.026533,1017602925162,11,517,1000525,85,82.25,-0.25,-3.0,517,517,0,0,1
14.026533,1017602925162,19|26,571|574,1000580,40,47.25,-7.15625,-26.25,571|574,571,0,0,1
14.026533,1017602925162,27,575,1000584,88,81.75,-9.90625,-3.25,575,575,0,0,1
14.026533,1017602925162,4,577,1000586,80,37.75,3.71875,-1.0,577,577,0,0,1
14.026533,1017602925162,0,579,1000588,52,152.5,13.3125,-5.0,579,579,0,0,1
14.026533,1017602925162,6,583,1000592,55,42.5,4.28125,-26.0,583,583,0,0,1
14.026533,1017602925162,10,587,1000596,34,105.75,-2.78125,-26.25,587,587,0,0,1
14.127193,1017703585781,16,4,1000003,35,36.25,1.4375,-1.0,4,4,0,1,1
14.127193,1017703585781,23,383,1000386,74,12.0,-3.21875,-4.75,383,383,0,0,1
14.127193,1017703585781,2,489,1000497,61,87.0,6.21875,-1.25,489,489,0,0,1
14.127193,1017703585781,11,517,1000525,85,82.25,-0.1875,-3.0,517,517,0,0,1
14.127193,1017703585781,19|26,571|574,1000580,40,45.25,-7.28125,-26.25,571|574,571,0,0,1
14.127193,1017703585781,27,575,1000584,88,81.25,-10.59375,-3.25,575,575,0,0,1
14.127193,1017703585781,4,577,1000586,80,38.75,3.71875,-0.75,577,577,0,0,1
14.127193,1017703585781,0,579,1000588,52,152.0,13.21875,-5.0,579,579,0,0,1
14.127193,1017703585781,6,583,1000592,55,40.25,4.15625,-26.0,583,583,0,0,1
14.127193,1017703585781,15,586,1000595,37,88.25,-3.59375,-26.25,586,586,0,0,1
14.227344,1017803736640,16,4,1000003,35,36.25,1.53125,-0.75,4,4,0,1,1
14.227344,1017803736640,23,383,1000386,74,11.75,-3.25,-5.0,383,383,1,0,1
14.227344,1017803736640,2,489,1000497,61,87.0,6.28125,-1.25,489,489,0,0,1
14.227344,1017803736640,11,517,1000525,85,82.0,-0.25,-3.0,517,517,0,0,1
14.227344,1017803736640,19|26,571|574,1000580,40,42.5,-7.46875,-26.0,571|574,571,0,0,1
14.227344,1017803736640,27,575,1000584,88,81.0,-10.78125,-3.25,575,575,0,0,1
14.227344,1017803736640,4,577,1000586,80,38.5,3.5,-0.75,577,577,0,0,1
14.227344,1017803736640,0,579,1000588,52,151.5,13.21875,-5.0,579,579,0,0,1
14.227344,1017803736640,6,583,1000592,55,37.75,4.0,-26.0,583,583,0,0,1
14.227344,1017803736640,15,586,1000595,37,85.75,-3.96875,-26.25,586,586,0,0,1
14.227344,1017803736640,17,590,1000599,51,18.0,-3.28125,-4.25,590,590,0,0,1
14.227344,1017803736640,18,591,1000600,92,65.5,4.9375,-26.0,591,591,0,0,1
14.326426,1017902818728,16,4,1000003,35,36.25,1.5625,-0.75,4,4,0,1,1
14.326426,1017902818728,23,383,1000386,74,11.25,-3.4375,-5.0,383,383,1,0,1
14.326426,1017902818728,2,489,1000497,61,86.75,6.25,-1.25,489,489,0,0,1
14.326426,1017902818728,11,517,1000525,85,81.75,-0.3125,-2.75,517,517,0,0,1
14.326426,1017902818728,19,571,1000580,40,40.5,-7.59375,-26.0,571,571,0,0,1
14.326426,1017902818728,27,575,1000584,88,80.75,-10.625,-3.25,575,575,0,0,1
14.326426,1017902818728,4,577,1000586,80,38.5,3.28125,-0.75,577,577,0,0,1
14.326426,1017902818728,0,579,1000588,52,151.25,13.125,-5.0,579,579,0,0,1
14.326426,1017902818728,6,583,1000592,55,35.5,3.96875,-26.0,583,583,0,0,1
14.326426,1017902818728,15,586,1000595,37,83.5,-4.25,-26.25,586,586,0,0,1
14.326426,1017902818728,17,590,1000599,51,17.5,-3.25,-4.5,590,590,0,0,1
14.326426,1017902818728,18,591,1000600,92,63.75,4.9375,-26.0,591,591,0,0,1
14.426713,1018003105116,16,4,1000003,35,36.0,1.34375,-1.0,4,4,0,1,1
14.426713,1018003105116,23,383,1000386,74,10.75,-3.46875,-5.0,383,383,1,0,1
14.426713,1018003105116,2,489,1000497,61,86.75,6.21875,-1.25,489,489,0,0,1
14.426713,1018003105116,11,517,1000525,85,81.25,-0.5625,-2.75,517,517,0,0,1
14.426713,1018003105116,19,571,1000580,40,38.0,-7.75,-26.0,571,571,0,0,1
14.426713,1018003105116,27,575,1000584,88,80.5,-10.78125,-3.25,575,575,0,0,1
14.426713,1018003105116,0,579,1000588,52,150.75,13.0625,-5.0,579,579,0,0,1
14.426713,1018003105116,6,583,1000592,55,33.0,3.84375,-26.0,583,583,0,0,1
14.426713,1018003105116,17,590,1000599,51,17.25,-3.3125,-4.75,590,590,0,0,1
14.426713,1018003105116,18,591,1000600,92,61.25,4.71875,-25.75,591,591,0,0,1
14.525642,1018102034336,16,4,1000003,35,36.0,1.5,-1.0,4,4,0,1,1
14.525642,1018102034336,23,383,1000386,74,10.25,-3.5,-5.25,383,383,0,0,1
14.525642,1018102034336,2,489,1000497,61,86.75,6.5625,-1.25,489,489,0,0,1
14.525642,1018102034336,11,517,1000525,85,81.0,-0.59375,-2.75,517,517,0,0,1
14.525642,1018102034336,27,575,1000584,88,80.5,-9.84375,-3.0,575,575,0,0,1
14.525642,1018102034336,0,579,1000588,52,150.25,12.875,-5.0,579,579,0,0,1
14.525642,1018102034336,6,583,1000592,55,31.0,3.75,-26.0,583,583,0,0,1
14.525642,1018102034336,19,586,1000595,37,79.25,-4.71875,-26.25,586,586,0,0,1
14.525642,1018102034336,18,591,1000600,92,59.25,4.90625,-25.75,591,591,0,0,1
14.625988,1018202379977,16,4,1000003,35,36.0,1.34375,-1.0,4,4,0,1,1
14.625988,1018202379977,23,383,1000386,74,9.75,-3.59375,-5.0,383,383,0,0,1
14.625988,1018202379977,2,489,1000497,61,86.5,6.65625,-1.0,489,489,0,0,1
14.625988,1018202379977,11,517,1000525,85,80.75,-0.6875,-2.75,517,517,0,0,1
14.625988,1018202379977,27,575,1000584,88,80.25,-9.78125,-3.0,575,575,0,0,1
14.625988,1018202379977,0,579,1000588,52,149.75,12.78125,-5.0,579,579,0,0,1
14.625988,1018202379977,6,583,1000592,55,28.5,3.625,-25.75,583,583,0,0,1
14.625988,1018202379977,19,586,1000595,37,76.75,-5.0,-26.25,586,586,0,0,1
14.625988,1018202379977,18,591,1000600,92,56.75,4.8125,-25.75,591,591,0,0,1
14.625988,1018202379977,20,592,1000601,73,36.0,-0.84375,-1.0,592,592,0,0,1
14.726006,1018302397910,16,4,1000003,35,35.75,1.5625,-0.75,4,4,0,1,1
14.726006,1018302397910,23,383,1000386,74,9.0,-3.53125,-5.0,383,383,0,0,1
14.726006,1018302397910,2,489,1000497,61,86.5,6.25,-1.0,489,489,0,0,1
14.726006,1018302397910,11,517,1000525,85,80.5,-0.6875,-2.75,517,517,0,0,1
14.726006,1018302397910,27,575,1000584,88,79.75,-9.65625,-3.0,575,575,0,0,1
14.726006,1018302397910,0,579,1000588,52,149.0,12.4375,-4.75,579,579,0,0,1
14.726006,1018302397910,6,583,1000592,55,23.75,3.40625,-25.75,583,583,0,0,1
14.726006,1018302397910,19,586,1000595,37,71.75,-5.46875,-26.0,586,586,0,0,1
14.726006,1018302397910,18,591,1000600,92,52.0,4.46875,-25.75,591,591,0,0,1
14.726006,1018302397910,22,593,1000602,41,99.75,-2.5,-26.0,593,593,0,0,1
14.726006,1018302397910,25,594,1000603,94,150.25,5.1875,-4.5,594,594,0,0,1
14.826107,1018402499202,16,4,1000003,35,35.75,1.5,-1.0,4,4,0,1,1
14.826107,1018402499202,23,383,1000386,74,8.75,-3.8125,-4.75,383,383,0,0,1
14.826107,1018402499202,2,489,1000497,61,86.25,5.96875,-1.0,489,489,0,0,1
14.826107,1018402499202,11,517,1000525,85,80.0,-0.25,-2.75,517,517,0,0,1
14.826107,1018402499202,27,575,1000584,88,79.5,-9.53125,-3.0,575,575,0,0,1
14.826107,1018402499202,0,579,1000588,52,148.5,12.4375,-4.75,579,579,0,0,1
14.826107,1018402499202,6,583,1000592,55,21.75,3.375,-25.75,583,583,0,0,1
14.826107,1018402499202,19,586,1000595,37,69.75,-5.5625,-26.0,586,586,0,0,1
14.826107,1018402499202,18,591,1000600,92,49.75,4.3125,-25.75,591,591,0,0,1
14.826107,1018402499202,22,593,1000602,41,97.5,-2.59375,-26.0,593,593,0,0,1
14.826107,1018402499202,26,595,1000604,59,79.75,4.78125,-3.0,595,595,0,0,1
14.925966,1018502357863,16,4,1000003,35,35.5,1.46875,-1.0,4,4,0,1,1
14.925966,1018502357863,23,383,1000386,74,8.25,-3.53125,-5.0,383,383,0,0,1
14.925966,1018502357863,2,489,1000497,61,86.25,5.90625,-1.0,489,489,0,0,1
14.925966,1018502357863,11,517,1000525,85,79.5,0.1875,-2.75,517,517,0,0,1
14.925966,1018502357863,27,575,1000584,88,79.25,-9.59375,-3.0,575,575,0,0,1
14.925966,1018502357863,0,579,1000588,52,148.25,12.40625,-4.75,579,579,0,0,1
14.925966,1018502357863,6,583,1000592,55,19.25,3.3125,-25.75,583,583,0,0,1
14.925966,1018502357863,19,586,1000595,37,67.0,-5.8125,-26.0,586,586,0,0,1
14.925966,1018502357863,18,591,1000600,92,47.25,4.125,-25.75,591,591,0,0,1
14.925966,1018502357863,22,593,1000602,41,95.0,-2.90625,-26.0,593,593,0,0,1
14.925966,1018502357863,26,595,1000604,59,79.5,4.1875,-2.75,595,595,0,0,1
15.026734,1018603126597,16,4,1000003,35,35.5,1.5625,-1.0,4,4,0,1,1
15.026734,1018603126597,23,383,1000386,74,8.0,-3.5,-5.0,383,383,0,0,1
15.026734,1018603126597,2,489,1000497,61,86.25,5.84375,-0.75,489,489,0,0,1
15.026734,1018603126597,11,517,1000525,85,79.0,-0.15625,-2.75,517,517,0,0,1
15.026734,1018603126597,27,575,1000584,88,79.0,-9.625,-3.0,575,575,0,0,1
15.026734,1018603126597,0,579,1000588,52,147.75,12.125,-4.75,579,579,0,0,1
15.026734,1018603126597,6,583,1000592,55,17.0,3.28125,-25.75,583,583,0,0,1
15.026734,1018603126597,19,586,1000595,37,64.75,-6.0,-26.0,586,586,0,0,1
15.026734,1018603126597,18,591,1000600,92,45.0,3.9375,-25.75,591,591,0,0,1
15.026734,1018603126597,22,593,1000602,41,92.75,-2.75,-26.0,593,593,0,0,1
15.026734,1018603126597,26,595,1000604,59,79.25,3.875,-2.75,595,595,0,0,1
15.026734,1018603126597,28,596,1000605,62,78.75,-3.3125,-2.75,596,596,0,0,1
15.126392,1018702784597,16,4,1000003,35,35.5,1.8125,-1.0,4,4,0,1,1
15.126392,1018702784597,23,383,1000386,74,7.5,-3.90625,-4.75,383,383,0,0,1
15.126392,1018702784597,2,489,1000497,61,86.0,5.78125,-0.75,489,489,0,0,1
15.126392,1018702784597,11,517,1000525,85,78.75,-0.15625,-2.75,517,517,0,0,1
15.126392,1018702784597,27,575,1000584,88,78.75,-9.3125,-2.75,575,575,0,0,1
15.126392,1018702784597,0,579,1000588,52,147.25,11.96875,-4.75,579,579,0,0,1
15.126392,1018702784597,6,583,1000592,55,13.75,3.21875,-25.5,583,583,0,0,1
15.126392,1018702784597,19,586,1000595,37,61.5,-6.28125,-26.0,586,586,0,0,1
15.126392,1018702784597,18,591,1000600,92,41.75,3.96875,-25.75,591,591,0,0,1
15.126392,1018702784597,22,593,1000602,41,89.5,-2.84375,-25.75,593,593,0,0,1
15.226042,1018802434750,16,4,1000003,35,35.5,1.71875,-1.0,4,4,0,1,1
15.226042,1018802434750,23,383,1000386,74,7.0,-3.9375,-4.75,383,383,0,0,1
15.226042,1018802434750,2,489,1000497,61,86.0,6.1875,-0.75,489,489,0,0,1
15.226042,1018802434750,11,517,1000525,85,78.5,-0.15625,-2.75,517,517,0,0,1
15.226042,1018802434750,27,575,1000584,88,78.5,-9.4375,-2.75,575,575,0,0,1
15.226042,1018802434750,0,579,1000588,52,147.0,12.09375,-4.5,579,579,0,0,1
15.226042,1018802434750,6,583,1000592,55,11.75,3.1875,-25.5,583,583,0,0,1
15.226042,1018802434750,18,591,1000600,92,39.5,3.90625,-25.75,591,591,0,0,1
15.226042,1018802434750,22,593,1000602,41,87.5,-3.21875,-25.75,593,593,0,0,1
15.226042,1018802434750,29,597,1000606,86,148.0,-4.78125,-4.75,597,597,0,0,1
15.226042,1018802434750,30,598,1000607,54,65.5,-5.6875,-26.0,598,598,0,0,1
15.226042,1018802434750,31,599,1000608,78,71.75,-5.40625,-26.0,599,599,0,0,1
15.325788,1018902180393,16,4,1000003,35,35.5,1.65625,-0.75,4,4,0,1,1
15.325788,1018902180393,23,383,1000386,74,6.75,-4.03125,-4.5,383,383,0,0,1
15.325788,1018902180393,2,489,1000497,61,86.0,6.1875,-0.75,489,489,0,0,1
15.325788,1018902180393,11,517,1000525,85,78.25,0.1875,-2.5,517,517,0,0,1
15.325788,1018902180393,27,575,1000584,88,78.25,-9.5,-2.75,575,575,0,0,1
15.325788,1018902180393,0,579,1000588,52,146.5,12.03125,-4.5,579,579,0,0,1
15.325788,1018902180393,6,583,1000592,55,9.25,3.15625,-25.5,583,583,0,0,1
15.325788,1018902180393,18,591,1000600,92,37.25,3.8125,-25.5,591,591,0,0,1
15.325788,1018902180393,22,593,1000602,41,85.0,-3.40625,-25.75,593,593,0,0,1
15.325788,1018902180393,31,599,1000608,78,69.25,-5.625,-26.0,599,599,0,0,1
15.426239,1019002630916,16,4,1000003,35,35.5,1.875,-0.75,4,4,0,1,1
15.426239,1019002630916,2,489,1000497,61,86.0,5.9375,-0.75,489,489,0,0,1
15.426239,1019002630916,11,517,1000525,85,77.75,0.125,-2.5,517,517,0,0,1
15.426239,1019002630916,27,575,1000584,88,78.0,-9.1875,-2.75,575,575,0,0,1
15.426239,1019002630916,0,579,1000588,52,146.0,12.0,-4.5,579,579,0,0,1
15.426239,1019002630916,6,583,1000592,55,7.25,3.125,-25.5,583,583,0,0,1
15.426239,1019002630916,4,586,1000595,37,54.75,-7.0,-26.0,586,586,0,0,1
15.426239,1019002630916,18,591,1000600,92,35.0,3.6875,-25.5,591,591,0,0,1
15.426239,1019002630916,22,593,1000602,41,82.75,-3.59375,-25.75,593,593,0,0,1
15.426239,1019002630916,31,599,1000608,78,67.25,-5.71875,-25.75,599,599,0,0,1
15.426239,1019002630916,1,600,1000609,33,105.75,-4.90625,-25.0,600,600,0,0,1
15.426239,1019002630916,3,601,1000610,64,146.0,18.0625,-4.0,601,601,0,0,1
15.526115,1019102507612,16,4,1000003,35,35.25,2.0625,-0.75,4,4,0,1,1
15.526115,1019102507612,2,489,1000497,61,85.75,5.84375,-0.75,489,489,0,0,1
15.526115,1019102507612,11,517,1000525,85,77.5,0.15625,-2.5,517,517,0,0,1
15.526115,1019102507612,27,575,1000584,88,77.75,-9.21875,-2.5,575,575,0,0,1
15.526115,1019102507612,0,579,1000588,52,145.75,11.53125,-4.5,579,579,0,0,1
15.526115,1019102507612,4,586,1000595,37,52.0,-7.03125,-26.0,586,586,0,0,1
15.526115,1019102507612,18,591,1000600,92,32.5,3.5625,-25.5,591,591,0,0,1
15.526115,1019102507612,22,593,1000602,41,80.25,-3.8125,-25.75,593,593,0,0,1
15.526115,1019102507612,31,599,1000608,78,64.5,-6.0,-25.75,599,599,0,0,1
15.526115,1019102507612,3,601,1000610,64,145.75,17.53125,-4.0,601,601,0,0,1
15.626496,1019202887949,16,4,1000003,35,35.25,1.96875,-0.75,4,4,0,1,1
15.626496,1019202887949,2,489,1000497,61,85.75,5.96875,-0.75,489,489,0,0,1
15.626496,1019202887949,11,517,1000525,85,77.5,-0.15625,-2.75,517,517,0,0,1
15.626496,1019202887949,27,575,1000584,88,77.5,-8.65625,-2.25,575,575,0,0,1
15.626496,1019202887949,0,579,1000588,52,145.5,11.46875,-4.5,579,579,0,0,1
15.626496,1019202887949,4,586,1000595,37,50.0,-7.09375,-25.75,586,586,0,0,1
15.626496,1019202887949,18,591,1000600,92,30.25,3.5,-25.5,591,591,0,0,1
15.626496,1019202887949,22,593,1000602,41,78.0,-4.09375,-25.75,593,593,0,0,1
15.626496,1019202887949,31,599,1000608,78,62.5,-6.1875,-25.75,599,599,0,0,1
15.626496,1019202887949,3,601,1000610,64,146.0,16.59375,-3.75,601,601,0,0,1
15.626496,1019202887949,5,602,1000611,95,77.5,4.5,-2.5,602,602,0,0,1
15.626496,1019202887949,6,603,1000612,71,86.25,-3.71875,-25.75,603,603,0,0,1
15.727909,1019304301083,16,4,1000003,35,35.25,1.78125,-0.75,4,4,0,1,1
15.727909,1019304301083,2,489,1000497,61,85.75,5.96875,-0.75,489,489,0,0,1
15.727909,1019304301083,11,517,1000525,85,77.25,-0.25,-2.5,517,517,0,0,1
15.727909,1019304301083,27,575,1000584,88,77.25,-8.46875,-2.25,575,575,0,0,1
15.727909,1019304301083,0,579,1000588,52,145.0,11.4375,-4.25,579,579,0,0,1
15.727909,1019304301083,4,586,1000595,37,47.5,-7.25,-25.75,586,586,0,0,1
15.727909,1019304301083,18,591,1000600,92,27.75,3.4375,-25.5,591,591,0,0,1
15.727909,1019304301083,22,593,1000602,41,75.5,-4.3125,-25.5,593,593,0,0,1
15.727909,1019304301083,31,599,1000608,78,59.75,-6.375,-25.75,599,599,0,0,1
15.727909,1019304301083,3,601,1000610,64,145.75,16.09375,-3.75,601,601,0,0,1
15.727909,1019304301083,6,603,1000612,71,83.75,-4.0625,-25.75,603,603,0,0,1
15.727909,1019304301083,7,604,1000613,58,130.75,22.15625,-24.75,604,604,0,0,1
15.828272,1019404664238,16,4,1000003,35,35.0,1.6875,-0.75,4,4,0,1,1
15.828272,1019404664238,2,489,1000497,61,85.5,5.96875,-0.5,489,489,0,0,1
15.828272,1019404664238,11,517,1000525,85,77.0,0.1875,-2.5,517,517,0,0,1
15.828272,1019404664238,27,575,1000584,88,77.25,-8.75,-2.25,575,575,0,0,1
15.828272,1019404664238,0,579,1000588,52,144.5,11.59375,-4.25,579,579,0,0,1
15.828272,1019404664238,4,586,1000595,37,45.25,-7.1875,-25.75,586,586,0,0,1
15.828272,1019404664238,18,591,1000600,92,25.5,3.375,-25.25,591,591,0,0,1
15.828272,1019404664238,22,593,1000602,41,73.25,-4.53125,-25.5,593,593,0,0,1
15.828272,1019404664238,31,599,1000608,78,57.5,-6.5625,-25.75,599,599,0,0,1
15.828272,1019404664238,3,601,1000610,64,145.25,14.875,-3.75,601,601,0,0,1
15.828272,1019404664238,8,602,1000611,95,77.0,3.40625,-2.5,602,602,0,0,1
15.828272,1019404664238,6,603,1000612,71,81.5,-4.28125,-25.75,603,603,0,0,1
15.828272,1019404664238,7,604,1000613,58,128.25,21.78125,-24.75,604,604,0,0,1
15.828272,1019404664238,9,605,1000614,66,145.25,-1.375,-4.5,605,605,0,0,1
15.828272,1019404664238,10,606,1000615,91,102.25,-1.28125,-25.5,606,606,0,0,1
15.926122,1019502514286,16,4,1000003,35,35.0,1.5,-0.75,4,4,0,1,1
15.926122,1019502514286,2,489,1000497,61,85.5,5.84375,-0.5,489,489,0,0,1
15.926122,1019502514286,11,517,1000525,85,76.75,0.25,-2.5,517,517,0,0,1
15.926122,1019502514286,27,575,1000584,88,77.0,-9.0,-2.25,575,575,0,0,1
15.926122,1019502514286,0,579,1000588,52,144.0,11.46875,-4.25,579,579,0,0,1
15.926122,1019502514286,4,586,1000595,37,42.75,-7.34375,-25.75,586,586,0,0,1
15.926122,1019502514286,18,591,1000600,92,22.5,3.28125,-25.5,591,591,0,0,1
15.926122,1019502514286,22,593,1000602,41,70.75,-4.875,-25.5,593,593,0,0,1
15.926122,1019502514286,31,599,1000608,78,55.0,-6.71875,-25.5,599,599,0,0,1
15.926122,1019502514286,3,601,1000610,64,145.0,13.6875,-3.75,601,601,0,0,1
15.926122,1019502514286,6,603,1000612,71,79.0,-4.53125,-25.75,603,603,0,0,1
15.926122,1019502514286,7,604,1000613,58,126.5,21.3125,-24.75,604,604,0,0,1
15.926122,1019502514286,10,606,1000615,91,99.75,-1.65625,-25.5,606,606,0,0,1
15.926122,1019502514286,12,607,1000616,81,50.0,4.9375,-25.5,607,607,0,0,1
15.926122,1019502514286,13,608,1000617,79,127.0,16.75,-25.0,608,608,0,0,1
