segment_s,scan_ns,slot,raw_id,physical_pid,public_id,d_rel_m,y_rel_m,v_rel_mps,members,representative,camera,oem,published
31.486518,6853389718535,2|20,1569|1577,1001708,89,88.0,1.625,-30.0,1569|1577,1569,0,0,1
31.486518,6853389718535,3|24,1572|1578,1001711,75,93.5,1.875,-30.25,1572|1578,1572,0,0,1
31.486518,6853389718535,1,1576,1001715,32,69.0,2.71875,-30.25,1576,1576,0,0,1
31.486518,6853389718535,4,1579,1001718,68,103.75,2.0,-30.25,1579,1579,0,0,1
31.486518,6853389718535,5,1580,1001719,88,65.5,-3.25,-5.25,1580,1580,1,0,1
31.586111,6853489311875,9,10,1000009,41,79.25,-0.625,-0.5,10,10,0,1,1
31.586111,6853489311875,16,1366,1001490,34,56.5,-3.15625,-5.25,1366,1366,1,0,1
31.586111,6853489311875,10,1545,1001684,54,8.25,-3.25,-6.0,1545,1545,0,0,1
31.586111,6853489311875,22,1549,1001688,59,100.75,-2.53125,-1.5,1549,1549,0,0,1
31.586111,6853489311875,30,1558,1001697,63,31.75,3.25,-30.25,1558,1558,0,0,1
31.586111,6853489311875,2|20,1569|1577,1001708,89,85.25,1.96875,-30.0,1569|1577,1569,0,0,1
31.586111,6853489311875,3|24,1572|1578,1001711,75,90.0,1.96875,-30.25,1572|1578,1578,0,0,1
31.586111,6853489311875,1,1576,1001715,32,66.25,2.9375,-30.25,1576,1576,0,0,1
31.586111,6853489311875,4,1579,1001718,68,101.25,2.125,-30.25,1579,1579,0,0,1
31.586111,6853489311875,5,1580,1001719,88,65.0,-3.21875,-5.25,1580,1580,1,0,0
31.586111,6853489311875,6,1581,1001720,74,115.25,1.34375,-30.25,1581,1581,0,0,1
31.686085,6853589285832,9,10,1000009,41,79.25,-0.6875,-0.5,10,10,0,1,1
31.686085,6853589285832,16,1366,1001490,34,56.0,-3.28125,-5.25,1366,1366,1,0,1
31.686085,6853589285832,10,1545,1001684,54,7.5,-3.28125,-5.75,1545,1545,0,0,1
31.686085,6853589285832,22,1549,1001688,59,100.75,-2.5,-1.75,1549,1549,0,0,1
31.686085,6853589285832,30,1558,1001697,63,28.75,3.21875,-30.25,1558,1558,0,0,1
31.686085,6853589285832,2|20,1569|1577,1001708,89,82.25,2.1875,-30.0,1569|1577,1569,0,0,1
31.686085,6853589285832,3|24,1572|1578,1001711,75,87.25,2.125,-30.25,1572|1578,1578,0,0,1
31.686085,6853589285832,1,1576,1001715,32,63.5,2.875,-30.25,1576,1576,0,0,1
31.686085,6853589285832,4,1579,1001718,68,98.25,2.28125,-30.25,1579,1579,0,0,1
31.686085,6853589285832,5,1580,1001719,88,64.5,-3.125,-5.0,1580,1580,1,0,0
31.785811,6853689011493,9,10,1000009,41,79.25,-0.6875,-0.5,10,10,0,1,1
31.785811,6853689011493,16,1366,1001490,34,55.5,-3.15625,-5.25,1366,1366,1,0,1
31.785811,6853689011493,10,1545,1001684,54,7.0,-3.28125,-5.75,1545,1545,0,0,1
31.785811,6853689011493,22,1549,1001688,59,100.5,-2.3125,-1.75,1549,1549,0,0,1
31.785811,6853689011493,30,1558,1001697,63,26.25,3.25,-30.25,1558,1558,0,0,1
31.785811,6853689011493,20,1577,1001708,89,79.75,2.25,-30.0,1577,1577,0,0,1
31.785811,6853689011493,3|24,1572|1578,1001711,75,85.0,2.28125,-30.25,1572|1578,1578,0,0,1
31.785811,6853689011493,1,1576,1001715,32,61.0,2.875,-30.25,1576,1576,0,0,1
31.785811,6853689011493,4,1579,1001718,68,95.75,2.21875,-30.25,1579,1579,0,0,1
31.785811,6853689011493,5,1580,1001719,88,63.75,-3.25,-5.25,1580,1580,1,0,0
31.785811,6853689011493,7,1581,1001720,74,110.25,1.65625,-30.25,1581,1581,0,0,1
31.785811,6853689011493,8,1582,1001721,69,63.25,10.96875,-5.25,1582,1582,0,0,1
31.886269,6853789469342,9,10,1000009,41,79.25,-0.8125,-0.75,10,10,0,1,1
31.886269,6853789469342,16,1366,1001490,34,55.0,-2.9375,-5.25,1366,1366,1,0,1
31.886269,6853789469342,10,1545,1001684,54,6.75,-3.53125,-5.75,1545,1545,0,0,1
31.886269,6853789469342,22,1549,1001688,59,100.5,-2.25,-1.75,1549,1549,0,0,1
31.886269,6853789469342,30,1558,1001697,63,23.25,3.28125,-30.25,1558,1558,0,0,1
31.886269,6853789469342,20,1577,1001708,89,76.75,2.25,-30.0,1577,1577,0,0,1
31.886269,6853789469342,24,1578,1001711,75,82.25,2.375,-30.25,1578,1578,0,0,1
31.886269,6853789469342,1,1576,1001715,32,58.0,2.84375,-30.25,1576,1576,0,0,1
31.886269,6853789469342,4,1579,1001718,68,92.75,2.09375,-30.5,1579,1579,0,0,1
31.886269,6853789469342,5,1580,1001719,88,63.25,-3.40625,-5.25,1580,1580,1,0,0
31.886269,6853789469342,7,1581,1001720,74,107.25,1.6875,-30.25,1581,1581,0,0,1
31.886269,6853789469342,8,1582,1001721,69,62.75,11.0,-5.5,1582,1582,0,0,1
31.886269,6853789469342,11,1569,1001722,93,73.5,2.40625,-30.0,1569,1569,0,0,1
31.986472,6853889672909,9,10,1000009,41,79.25,-0.875,-0.75,10,10,0,1,1
31.986472,6853889672909,16,1366,1001490,34,54.5,-3.03125,-5.25,1366,1366,1,0,1
31.986472,6853889672909,10,1545,1001684,54,6.0,-3.5625,-5.75,1545,1545,0,0,1
31.986472,6853889672909,22,1549,1001688,59,100.5,-2.46875,-1.75,1549,1549,0,0,1
31.986472,6853889672909,30,1558,1001697,63,20.5,3.25,-30.25,1558,1558,0,0,1
31.986472,6853889672909,20,1577,1001708,89,73.75,2.40625,-30.25,1577,1577,0,0,1
31.986472,6853889672909,24,1578,1001711,75,79.5,2.40625,-30.25,1578,1578,0,0,1
31.986472,6853889672909,1,1576,1001715,32,55.25,2.90625,-30.25,1576,1576,0,0,1
31.986472,6853889672909,4,1579,1001718,68,90.0,2.125,-30.5,1579,1579,0,0,1
31.986472,6853889672909,5,1580,1001719,88,62.5,-3.40625,-5.5,1580,1580,1,0,0
31.986472,6853889672909,7,1581,1001720,74,104.25,1.53125,-30.25,1581,1581,0,0,1
31.986472,6853889672909,8,1582,1001721,69,62.75,10.84375,-5.25,1582,1582,0,0,1
31.986472,6853889672909,11,1569,1001722,93,70.5,2.375,-30.25,1569,1569,0,0,1
31.986472,6853889672909,12,1583,1001723,65,134.0,0.9375,-30.25,1583,1583,0,0,1
32.086212,6853989412103,9,10,1000009,41,79.0,-1.15625,-0.75,10,10,0,1,1
32.086212,6853989412103,16,1366,1001490,34,54.0,-3.09375,-5.25,1366,1366,0,0,1
32.086212,6853989412103,22,1549,1001688,59,100.25,-2.625,-1.75,1549,1549,0,0,1
32.086212,6853989412103,30,1558,1001697,63,16.75,3.25,-30.25,1558,1558,0,0,1
32.086212,6853989412103,20,1577,1001708,89,69.75,2.5,-30.0,1577,1577,0,0,1
32.086212,6853989412103,24,1578,1001711,75,75.5,2.46875,-30.25,1578,1578,0,0,1
32.086212,6853989412103,1,1576,1001715,32,51.5,2.90625,-30.25,1576,1576,0,0,1
32.086212,6853989412103,4,1579,1001718,68,86.25,2.125,-30.5,1579,1579,0,0,1
32.086212,6853989412103,7,1581,1001720,74,100.5,1.53125,-30.25,1581,1581,0,0,1
32.086212,6853989412103,8,1582,1001721,69,62.0,10.84375,-5.25,1582,1582,0,0,1
32.086212,6853989412103,11,1569,1001722,93,66.75,2.40625,-30.25,1569,1569,0,0,1
32.086212,6853989412103,12,1583,1001723,65,130.25,1.0,-30.25,1583,1583,0,0,1
32.086212,6853989412103,13,1584,1001724,78,142.25,1.0625,-30.25,1584,1584,0,0,1
32.187918,6854091119036,9,10,1000009,41,79.0,-0.875,-0.5,10,10,0,1,1
32.187918,6854091119036,16,1366,1001490,34,53.5,-3.1875,-5.25,1366,1366,0,0,1
32.187918,6854091119036,22,1549,1001688,59,100.0,-2.65625,-1.5,1549,1549,0,0,1
32.187918,6854091119036,30,1558,1001697,63,14.25,3.28125,-30.25,1558,1558,0,0,1
32.187918,6854091119036,20,1577,1001708,89,67.75,2.5625,-30.0,1577,1577,0,0,1
32.187918,6854091119036,24,1578,1001711,75,73.0,2.5625,-30.25,1578,1578,0,0,1
32.187918,6854091119036,1,1576,1001715,32,49.0,2.90625,-30.25,1576,1576,0,0,1
32.187918,6854091119036,4,1579,1001718,68,83.75,2.21875,-30.25,1579,1579,0,0,1
32.187918,6854091119036,7,1581,1001720,74,99.25,1.875,-30.0,1581,1581,0,0,1
32.187918,6854091119036,11,1569,1001722,93,64.0,2.625,-30.25,1569,1569,0,0,1
32.187918,6854091119036,12,1583,1001723,65,127.75,1.09375,-30.0,1583,1583,0,0,1
32.187918,6854091119036,13,1584,1001724,78,139.75,1.3125,-30.0,1584,1584,0,0,1
32.287632,6854190833036,9,10,1000009,41,79.0,-0.40625,-0.5,10,10,0,1,1
32.287632,6854190833036,16,1366,1001490,34,53.0,-3.21875,-5.0,1366,1366,0,0,1
32.287632,6854190833036,22,1549,1001688,59,99.75,-2.6875,-1.5,1549,1549,0,0,1
32.287632,6854190833036,30,1558,1001697,63,11.25,3.28125,-30.25,1558,1558,0,0,1
32.287632,6854190833036,20,1577,1001708,89,64.75,2.625,-29.75,1577,1577,0,0,1
32.287632,6854190833036,24,1578,1001711,75,70.25,2.4375,-30.25,1578,1578,0,0,1
32.287632,6854190833036,1,1576,1001715,32,46.0,2.75,-30.0,1576,1576,0,0,1
32.287632,6854190833036,4,1579,1001718,68,80.75,2.21875,-30.25,1579,1579,0,0,1
32.287632,6854190833036,7,1581,1001720,74,96.25,1.9375,-30.0,1581,1581,0,0,1
32.287632,6854190833036,11,1569,1001722,93,61.0,2.71875,-30.25,1569,1569,0,0,1
32.287632,6854190833036,13,1584,1001724,78,136.75,1.0625,-30.0,1584,1584,0,0,1
32.386185,6854289385560,9,10,1000009,41,78.75,-0.4375,-0.5,10,10,0,1,1
32.386185,6854289385560,16,1366,1001490,34,52.5,-3.21875,-5.0,1366,1366,1,0,1
32.386185,6854289385560,22,1549,1001688,59,99.5,-2.71875,-1.5,1549,1549,0,0,1
32.386185,6854289385560,30,1558,1001697,63,8.5,3.28125,-30.25,1558,1558,0,0,1
32.386185,6854289385560,20,1577,1001708,89,62.25,2.6875,-29.75,1577,1577,0,0,1
32.386185,6854289385560,24,1578,1001711,75,68.0,2.46875,-30.0,1578,1578,0,0,1
32.386185,6854289385560,1,1576,1001715,32,43.5,2.65625,-30.0,1576,1576,0,0,1
32.386185,6854289385560,4,1579,1001718,68,78.0,2.1875,-30.0,1579,1579,0,0,1
32.386185,6854289385560,7,1581,1001720,74,94.0,1.9375,-30.0,1581,1581,0,0,1
32.386185,6854289385560,11,1569,1001722,93,58.25,2.8125,-30.0,1569,1569,0,0,1
32.386185,6854289385560,13,1584,1001724,78,134.0,0.96875,-30.0,1584,1584,0,0,1
32.386185,6854289385560,14,1585,1001725,64,61.0,-2.625,-5.0,1585,1585,1,0,1
32.486199,6854389399328,9,10,1000009,41,78.75,-0.46875,-0.5,10,10,0,1,1
32.486199,6854389399328,16,1366,1001490,34,52.0,-3.25,-5.0,1366,1366,0,0,1
32.486199,6854389399328,22,1549,1001688,59,99.5,-2.90625,-1.5,1549,1549,0,0,1
32.486199,6854389399328,30,1558,1001697,63,5.5,3.28125,-30.25,1558,1558,0,0,1
32.486199,6854389399328,20,1577,1001708,89,59.25,2.71875,-29.75,1577,1577,0,0,1
32.486199,6854389399328,24,1578,1001711,75,65.0,2.625,-30.0,1578,1578,0,0,1
32.486199,6854389399328,1,1576,1001715,32,40.5,2.875,-29.75,1576,1576,0,0,1
32.486199,6854389399328,4,1579,1001718,68,75.25,2.1875,-30.0,1579,1579,0,0,1
32.486199,6854389399328,7,1581,1001720,74,91.0,1.96875,-30.0,1581,1581,0,0,1
32.486199,6854389399328,11,1569,1001722,93,55.25,2.78125,-30.25,1569,1569,0,0,1
32.486199,6854389399328,13,1584,1001724,78,131.25,0.78125,-30.0,1584,1584,0,0,1
32.486199,6854389399328,15,1586,1001726,71,7.5,-3.21875,-5.5,1586,1586,0,0,1
32.585773,6854488973719,9,10,1000009,41,78.75,-0.96875,-0.5,10,10,0,1,1
32.585773,6854488973719,16,1366,1001490,34,51.25,-3.34375,-5.0,1366,1366,0,0,1
32.585773,6854488973719,22,1549,1001688,59,99.25,-2.90625,-1.25,1549,1549,0,0,1
32.585773,6854488973719,20,1577,1001708,89,55.5,2.75,-29.75,1577,1577,0,0,1
32.585773,6854488973719,24,1578,1001711,75,60.0,2.53125,-30.0,1578,1578,0,0,1
32.585773,6854488973719,1,1576,1001715,32,35.25,3.1875,-29.75,1576,1576,0,0,1
32.585773,6854488973719,4,1579,1001718,68,70.0,2.3125,-29.75,1579,1579,0,0,1
32.585773,6854488973719,7,1581,1001720,74,86.0,2.0,-29.75,1581,1581,0,0,1
32.585773,6854488973719,11,1569,1001722,93,50.0,2.8125,-30.0,1569,1569,0,0,1
32.585773,6854488973719,13,1584,1001724,78,126.0,0.53125,-30.0,1584,1584,0,0,1
32.585773,6854488973719,19,1586,1001726,71,6.25,-3.03125,-5.5,1586,1586,0,0,1
32.585773,6854488973719,21,1587,1001727,43,140.0,-0.1875,-29.75,1587,1587,0,0,1
32.68655,6854589750920,9,10,1000009,41,78.75,-0.96875,-0.5,10,10,0,1,1
32.68655,6854589750920,16,1366,1001490,34,51.25,-3.34375,-5.0,1366,1366,0,0,1
32.68655,6854589750920,22,1549,1001688,59,99.25,-2.90625,-1.25,1549,1549,0,0,1
32.68655,6854589750920,20,1577,1001708,89,55.5,2.75,-29.75,1577,1577,0,0,1
32.68655,6854589750920,24,1578,1001711,75,60.0,2.53125,-30.0,1578,1578,0,0,1
32.68655,6854589750920,1,1576,1001715,32,35.25,3.1875,-29.75,1576,1576,0,0,1
32.68655,6854589750920,4,1579,1001718,68,70.0,2.3125,-29.75,1579,1579,0,0,1
32.68655,6854589750920,7,1581,1001720,74,86.0,2.0,-29.75,1581,1581,0,0,1
32.68655,6854589750920,11,1569,1001722,93,50.0,2.8125,-30.0,1569,1569,0,0,1
32.68655,6854589750920,13,1584,1001724,78,126.0,0.53125,-30.0,1584,1584,0,0,1
32.68655,6854589750920,19,1586,1001726,71,6.25,-3.03125,-5.5,1586,1586,0,0,1
32.68655,6854589750920,21,1587,1001727,43,140.0,-0.1875,-29.75,1587,1587,0,0,1
32.785725,6854688925120,9,10,1000009,41,78.75,-0.65625,-0.25,10,10,0,1,1
32.785725,6854688925120,16,1366,1001490,34,50.25,-3.6875,-4.75,1366,1366,0,0,1
32.785725,6854688925120,22,1549,1001688,59,99.0,-2.96875,-1.25,1549,1549,0,0,1
32.785725,6854688925120,20,1577,1001708,89,49.5,2.84375,-29.75,1577,1577,0,0,1
32.785725,6854688925120,24,1578,1001711,75,54.0,2.875,-29.75,1578,1578,0,0,1
32.785725,6854688925120,1,1576,1001715,32,29.25,3.25,-29.75,1576,1576,0,0,1
32.785725,6854688925120,4,1579,1001718,68,64.0,2.375,-29.5,1579,1579,0,0,1
32.785725,6854688925120,23,1581,1001720,74,84.0,1.75,-29.75,1581,1581,0,0,1
32.785725,6854688925120,11,1569,1001722,93,44.0,2.9375,-29.75,1569,1569,0,0,1
32.785725,6854688925120,13,1584,1001724,78,120.0,0.5625,-29.75,1584,1584,0,0,1
32.785725,6854688925120,21,1587,1001727,43,134.0,0.03125,-29.75,1587,1587,0,0,1
32.785725,6854688925120,7,1588,1001728,79,80.0,2.0625,-29.75,1588,1588,0,0,1
32.785725,6854688925120,26,1589,1001729,33,142.0,-0.15625,-29.75,1589,1589,0,0,1
32.88609,6854789290575,9,10,1000009,41,78.75,-0.65625,-0.25,10,10,0,1,1
32.88609,6854789290575,16,1366,1001490,34,50.25,-3.6875,-4.75,1366,1366,0,0,1
32.88609,6854789290575,22,1549,1001688,59,99.0,-2.96875,-1.25,1549,1549,0,0,1
32.88609,6854789290575,20,1577,1001708,89,49.5,2.84375,-29.75,1577,1577,0,0,1
32.88609,6854789290575,24,1578,1001711,75,54.0,2.875,-29.75,1578,1578,0,0,1
32.88609,6854789290575,1,1576,1001715,32,29.25,3.25,-29.75,1576,1576,0,0,1
32.88609,6854789290575,4,1579,1001718,68,64.0,2.375,-29.5,1579,1579,0,0,1
32.88609,6854789290575,23,1581,1001720,74,84.0,1.75,-29.75,1581,1581,0,0,1
32.88609,6854789290575,11,1569,1001722,93,44.0,2.9375,-29.75,1569,1569,0,0,1
32.88609,6854789290575,13,1584,1001724,78,120.0,0.5625,-29.75,1584,1584,0,0,1
32.88609,6854789290575,21,1587,1001727,43,134.0,0.03125,-29.75,1587,1587,0,0,1
32.88609,6854789290575,7,1588,1001728,79,80.0,2.0625,-29.75,1588,1588,0,0,1
32.88609,6854789290575,26,1589,1001729,33,142.0,-0.15625,-29.75,1589,1589,0,0,1
32.985731,6854888931907,9,10,1000009,41,78.75,-0.9375,0.0,10,10,0,1,1
32.985731,6854888931907,16,1366,1001490,34,49.25,-3.625,-4.75,1366,1366,0,0,1
32.985731,6854888931907,22,1549,1001688,59,98.75,-3.0625,-1.0,1549,1549,0,0,1
32.985731,6854888931907,24,1577,1001708,89,47.75,2.84375,-29.75,1577,1577,0,0,1
32.985731,6854888931907,1,1576,1001715,32,23.5,3.3125,-29.75,1576,1576,0,0,1
32.985731,6854888931907,4,1579,1001718,68,58.25,2.34375,-29.5,1579,1579,0,0,1
32.985731,6854888931907,20,1569,1001722,93,43.0,2.84375,-29.75,1569,1569,0,0,1
32.985731,6854888931907,13,1584,1001724,78,114.25,1.09375,-29.75,1584,1584,0,0,1
32.985731,6854888931907,21,1587,1001727,43,128.25,0.5,-29.75,1587,1587,0,0,1
32.985731,6854888931907,23,1588,1001728,79,78.25,1.78125,-29.75,1588,1588,0,0,1
32.985731,6854888931907,26,1589,1001729,33,136.75,-0.1875,-29.5,1589,1589,0,0,1
32.985731,6854888931907,7,1590,1001730,45,73.25,2.0625,-29.75,1590,1590,0,0,1
32.985731,6854888931907,11,1591,1001731,60,38.25,3.0,-29.75,1591,1591,0,0,1
33.085751,6854988951203,9,10,1000009,41,78.75,-0.9375,0.0,10,10,0,1,1
33.085751,6854988951203,16,1366,1001490,34,49.25,-3.625,-4.75,1366,1366,0,0,1
33.085751,6854988951203,22,1549,1001688,59,98.75,-3.0625,-1.0,1549,1549,0,0,1
33.085751,6854988951203,20,1577,1001708,89,43.0,2.84375,-29.75,1577,1577,0,0,1
33.085751,6854988951203,24,1578,1001711,75,47.75,2.84375,-29.75,1578,1578,0,0,1
33.085751,6854988951203,1,1576,1001715,32,23.5,3.3125,-29.75,1576,1576,0,0,1
33.085751,6854988951203,4,1579,1001718,68,58.25,2.34375,-29.5,1579,1579,0,0,1
33.085751,6854988951203,23,1581,1001720,74,78.25,1.78125,-29.75,1581,1581,0,0,1
33.085751,6854988951203,11,1569,1001722,93,38.25,3.0,-29.75,1569,1569,0,0,1
33.085751,6854988951203,13,1584,1001724,78,114.25,1.09375,-29.75,1584,1584,0,0,1
33.085751,6854988951203,21,1587,1001727,43,128.25,0.5,-29.75,1587,1587,0,0,1
33.085751,6854988951203,7,1588,1001728,79,73.25,2.0625,-29.75,1588,1588,0,0,1
33.085751,6854988951203,26,1589,1001729,33,136.75,-0.1875,-29.5,1589,1589,0,0,1
33.186644,6855089844744,9,10,1000009,41,78.75,-1.09375,0.0,10,10,0,1,1
33.186644,6855089844744,16,1366,1001490,34,48.75,-3.59375,-4.75,1366,1366,0,0,1
33.186644,6855089844744,22,1549,1001688,59,98.75,-3.25,-1.25,1549,1549,0,0,1
33.186644,6855089844744,20,1577,1001708,89,40.25,2.875,-29.75,1577,1577,0,0,1
33.186644,6855089844744,24,1578,1001711,75,45.25,2.625,-29.75,1578,1578,0,0,1
33.186644,6855089844744,1,1576,1001715,32,20.75,3.25,-29.75,1576,1576,0,0,1
33.186644,6855089844744,4,1579,1001718,68,55.5,2.4375,-29.5,1579,1579,0,0,1
33.186644,6855089844744,23,1581,1001720,74,75.5,1.78125,-29.75,1581,1581,0,0,1
33.186644,6855089844744,11,1569,1001722,93,35.75,3.0,-29.75,1569,1569,0,0,1
33.186644,6855089844744,13,1584,1001724,78,111.5,1.125,-29.75,1584,1584,0,0,1
33.186644,6855089844744,21,1587,1001727,43,125.5,0.8125,-29.75,1587,1587,0,0,1
33.186644,6855089844744,7,1588,1001728,79,70.5,2.09375,-29.75,1588,1588,0,0,1
33.186644,6855089844744,26,1589,1001729,33,134.25,-0.125,-29.5,1589,1589,0,0,1
33.186644,6855089844744,27,1592,1001732,73,139.0,-0.0625,-30.0,1592,1592,0,0,1
33.285749,6855188949192,9,10,1000009,41,78.75,-1.125,0.0,10,10,0,1,1
33.285749,6855188949192,16,1366,1001490,34,48.25,-3.8125,-4.75,1366,1366,0,0,1
33.285749,6855188949192,22,1549,1001688,59,98.5,-3.28125,-1.25,1549,1549,0,0,1
33.285749,6855188949192,20,1577,1001708,89,36.0,2.875,-30.0,1577,1577,0,0,1
33.285749,6855188949192,24,1578,1001711,75,41.25,2.65625,-29.75,1578,1578,0,0,1
33.285749,6855188949192,1,1576,1001715,32,16.5,3.25,-29.75,1576,1576,0,0,1
33.285749,6855188949192,4,1579,1001718,68,51.25,2.5,-29.5,1579,1579,0,0,1
33.285749,6855188949192,11,1569,1001722,93,31.5,3.03125,-29.5,1569,1569,0,0,1
33.285749,6855188949192,13,1584,1001724,78,107.5,1.25,-29.75,1584,1584,0,0,1
33.285749,6855188949192,21,1587,1001727,43,121.5,1.0625,-29.75,1587,1587,0,0,1
33.285749,6855188949192,26,1589,1001729,33,130.0,0.0,-29.5,1589,1589,0,0,1
33.285749,6855188949192,28,1593,1001733,91,140.75,0.125,-29.5,1593,1593,0,0,1
33.285749,6855188949192,29,1594,1001734,80,43.5,2.90625,-29.75,1594,1594,0,0,1
33.386017,6855289217410,9,10,1000009,41,78.75,-1.3125,0.0,10,10,0,1,1
33.386017,6855289217410,16,1366,1001490,34,47.75,-3.78125,-4.75,1366,1366,0,0,1
33.386017,6855289217410,22,1549,1001688,59,98.5,-3.1875,-1.25,1549,1549,0,0,1
33.386017,6855289217410,20,1577,1001708,89,33.25,2.90625,-29.75,1577,1577,0,0,1
33.386017,6855289217410,24,1578,1001711,75,38.5,2.53125,-29.75,1578,1578,0,0,1
33.386017,6855289217410,1,1576,1001715,32,14.0,3.28125,-29.75,1576,1576,0,0,1
33.386017,6855289217410,4,1579,1001718,68,48.5,2.75,-29.5,1579,1579,0,0,1
33.386017,6855289217410,11,1569,1001722,93,28.75,3.0625,-29.5,1569,1569,0,0,1
33.386017,6855289217410,13,1584,1001724,78,104.75,1.15625,-29.75,1584,1584,0,0,1
33.386017,6855289217410,21,1587,1001727,43,118.75,1.25,-29.75,1587,1587,0,0,1
33.386017,6855289217410,31,1588,1001728,79,63.0,2.28125,-29.75,1588,1588,0,0,1
33.386017,6855289217410,28,1593,1001733,91,138.0,0.28125,-29.5,1593,1593,0,0,1
33.386017,6855289217410,0,1595,1001735,53,92.75,1.71875,-29.75,1595,1595,0,0,1
33.386017,6855289217410,30,1596,1001736,52,150.5,-0.75,-29.5,1596,1596,0,0,1
33.486004,6855389204107,9,10,1000009,41,78.75,-1.40625,0.0,10,10,0,1,1
33.486004,6855389204107,16,1366,1001490,34,47.25,-3.90625,-4.75,1366,1366,0,0,1
33.486004,6855389204107,22,1549,1001688,59,98.25,-3.28125,-1.25,1549,1549,0,0,1
33.486004,6855389204107,20,1577,1001708,89,30.0,2.9375,-30.0,1577,1577,0,0,1
33.486004,6855389204107,24,1578,1001711,75,35.25,2.6875,-29.75,1578,1578,0,0,1
33.486004,6855389204107,1,1576,1001715,32,10.5,3.28125,-29.75,1576,1576,0,0,1
33.486004,6855389204107,4,1579,1001718,68,45.25,2.8125,-29.5,1579,1579,0,0,1
33.486004,6855389204107,11,1569,1001722,93,25.5,2.96875,-30.0,1569,1569,0,0,1
33.486004,6855389204107,13,1584,1001724,78,101.25,1.25,-29.5,1584,1584,0,0,1
33.486004,6855389204107,21,1587,1001727,43,115.25,1.46875,-29.75,1587,1587,0,0,1
33.486004,6855389204107,31,1588,1001728,79,59.75,2.34375,-29.75,1588,1588,0,0,1
33.486004,6855389204107,28,1593,1001733,91,134.75,0.46875,-29.5,1593,1593,0,0,1
33.486004,6855389204107,30,1596,1001736,52,147.25,-0.4375,-29.5,1596,1596,0,0,1
33.587493,6855490693871,9,10,1000009,41,78.75,-1.3125,0.0,10,10,0,1,1
33.587493,6855490693871,16,1366,1001490,34,46.75,-3.625,-4.75,1366,1366,0,0,1
33.587493,6855490693871,22,1549,1001688,59,98.25,-3.34375,-1.5,1549,1549,0,0,1
33.587493,6855490693871,20,1577,1001708,89,27.0,2.96875,-30.0,1577,1577,0,0,1
33.587493,6855490693871,24,1578,1001711,75,32.5,2.8125,-29.75,1578,1578,0,0,1
33.587493,6855490693871,1,1576,1001715,32,7.75,3.28125,-29.75,1576,1576,0,0,1
33.587493,6855490693871,4,1579,1001718,68,42.5,2.875,-29.5,1579,1579,0,0,1
33.587493,6855490693871,11,1569,1001722,93,22.75,2.9375,-30.0,1569,1569,0,0,1
33.587493,6855490693871,13,1584,1001724,78,98.5,1.28125,-29.75,1584,1584,0,0,1
33.587493,6855490693871,21,1587,1001727,43,112.5,1.5,-29.75,1587,1587,0,0,1
33.587493,6855490693871,31,1588,1001728,79,56.75,2.375,-29.75,1588,1588,0,0,1
33.587493,6855490693871,28,1593,1001733,91,132.0,0.375,-29.5,1593,1593,0,0,1
33.587493,6855490693871,5,1595,1001735,53,86.5,1.78125,-29.75,1595,1595,0,0,1
33.587493,6855490693871,30,1596,1001736,52,144.5,-0.3125,-29.75,1596,1596,0,0,1
33.587493,6855490693871,2,1597,1001737,70,55.25,2.46875,-29.75,1597,1597,0,0,1
33.587493,6855490693871,3,1598,1001738,82,52.75,-1.5625,-4.5,1598,1598,0,0,1
33.68686,6855590060974,9,10,1000009,41,78.75,-0.90625,0.0,10,10,0,1,1
33.68686,6855590060974,16,1366,1001490,34,46.25,-3.53125,-4.75,1366,1366,1,0,1
33.68686,6855590060974,22,1549,1001688,59,98.0,-3.40625,-1.5,1549,1549,0,0,1
33.68686,6855590060974,20,1577,1001708,89,23.5,3.09375,-29.75,1577,1577,0,0,1
33.68686,6855590060974,24,1578,1001711,75,29.0,2.84375,-29.75,1578,1578,0,0,1
33.68686,6855590060974,4,1579,1001718,68,39.0,2.9375,-29.5,1579,1579,0,0,1
33.68686,6855590060974,11,1569,1001722,93,19.25,2.90625,-30.25,1569,1569,0,0,1
33.68686,6855590060974,13,1584,1001724,78,95.0,1.34375,-29.75,1584,1584,0,0,1
33.68686,6855590060974,21,1587,1001727,43,109.0,1.65625,-29.75,1587,1587,0,0,1
33.68686,6855590060974,31,1588,1001728,79,53.25,2.46875,-29.75,1588,1588,0,0,1
33.68686,6855590060974,28,1593,1001733,91,128.5,0.5,-29.5,1593,1593,0,0,1
33.68686,6855590060974,5,1595,1001735,53,83.0,1.875,-29.75,1595,1595,0,0,1
33.68686,6855590060974,30,1596,1001736,52,141.25,0.0625,-29.5,1596,1596,0,0,1
33.68686,6855590060974,6,1598,1001738,82,54.5,-3.59375,-4.5,1598,1598,1,0,1
33.68686,6855590060974,7,1599,1001739,39,142.25,-0.1875,-29.5,1599,1599,0,0,1
33.68686,6855590060974,8,1600,1001740,58,123.0,0.96875,-29.75,1600,1600,0,0,1
33.786016,6855689216531,9,10,1000009,41,78.75,-0.8125,0.0,10,10,0,1,1
33.786016,6855689216531,16,1366,1001490,34,46.0,-3.375,-4.75,1366,1366,0,0,1
33.786016,6855689216531,22,1549,1001688,59,97.75,-3.53125,-1.5,1549,1549,0,0,1
